timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-03-25T08:16:42.697308,863418880,365551025,1936.0,1916.0
2025-03-25T08:16:43.698331,863418880,365551025,0.0,0.0
2025-03-25T08:16:44.699305,863419017,365551025,137.0,0.0
2025-03-25T08:16:45.700455,863420893,365552941,1876.0,1916.0
2025-03-25T08:16:46.701306,863420953,365552941,60.0,0.0
2025-03-25T08:16:47.703036,863421030,365552941,77.0,0.0
2025-03-25T08:16:48.704285,863422966,365554857,1936.0,1916.0
2025-03-25T08:16:49.706452,863422966,365554857,0.0,0.0
2025-03-25T08:16:50.707387,863423103,365554857,137.0,0.0
2025-03-25T08:16:51.708418,863425021,365556773,1918.0,1916.0
2025-03-25T08:16:52.710380,863425123,365556773,102.0,0.0
2025-03-25T08:16:53.712815,863425242,365556773,119.0,0.0
2025-03-25T08:16:54.714832,863427178,365558689,1936.0,1916.0
2025-03-25T08:16:55.716624,863427178,365558689,0.0,0.0
2025-03-25T08:16:56.718412,863427401,365558689,223.0,0.0
2025-03-25T08:16:57.719415,863429277,365560605,1876.0,1916.0
2025-03-25T08:16:58.721388,863429337,365560605,60.0,0.0
2025-03-25T08:16:59.722669,863429414,365560605,77.0,0.0
2025-03-25T08:17:00.724618,863431350,365562521,1936.0,1916.0
2025-03-25T08:17:01.726338,863450695,365569508,19345.0,6987.0
2025-03-25T08:17:02.728377,863465123,365577101,14428.0,7593.0
2025-03-25T08:17:03.729447,863501836,365579447,36713.0,2346.0
2025-03-25T08:17:04.731200,863502109,365579447,273.0,0.0
2025-03-25T08:17:05.733331,863502399,365579447,290.0,0.0
2025-03-25T08:17:06.735509,863504548,365581363,2149.0,1916.0
2025-03-25T08:17:07.736394,863504548,365581363,0.0,0.0
2025-03-25T08:17:08.738510,863505129,365581621,581.0,258.0
2025-03-25T08:17:09.740665,863507005,365583537,1876.0,1916.0
2025-03-25T08:17:10.742936,863507065,365583537,60.0,0.0
2025-03-25T08:17:11.744404,863507142,365583537,77.0,0.0
2025-03-25T08:17:12.746235,863509078,365585453,1936.0,1916.0
2025-03-25T08:17:13.747663,863509078,365585453,0.0,0.0
2025-03-25T08:17:14.749522,863509215,365585453,137.0,0.0
2025-03-25T08:17:15.750512,863511091,365587369,1876.0,1916.0
2025-03-25T08:17:16.751750,863511151,365587369,60.0,0.0
2025-03-25T08:17:17.753292,863511228,365587369,77.0,0.0
2025-03-25T08:17:18.754368,863513164,365589285,1936.0,1916.0
2025-03-25T08:17:19.755376,863513164,365589285,0.0,0.0
2025-03-25T08:17:20.756485,863513241,365589285,77.0,0.0
2025-03-25T08:17:21.758647,863515177,365591201,1936.0,1916.0
2025-03-25T08:17:22.760440,863515237,365591201,60.0,0.0
2025-03-25T08:17:23.762585,863515707,365591471,470.0,270.0
2025-03-25T08:17:24.764784,863517643,365593387,1936.0,1916.0
2025-03-25T08:17:25.767029,863517643,365593387,0.0,0.0
2025-03-25T08:17:26.768886,863517806,365593387,163.0,0.0
2025-03-25T08:17:27.771090,863519742,365595303,1936.0,1916.0
2025-03-25T08:17:28.773312,863519784,365595365,42.0,62.0
2025-03-25T08:17:29.775495,863527899,365598204,8115.0,2839.0
2025-03-25T08:17:30.776438,863529775,365600120,1876.0,1916.0
2025-03-25T08:17:31.778175,863529835,365600120,60.0,0.0
2025-03-25T08:17:32.779326,863529912,365600120,77.0,0.0
2025-03-25T08:17:33.780306,863531848,365602036,1936.0,1916.0
2025-03-25T08:17:34.782040,863532070,365602208,222.0,172.0
2025-03-25T08:17:35.784204,863532249,365602208,179.0,0.0
2025-03-25T08:17:36.785964,863534125,365604124,1876.0,1916.0
2025-03-25T08:17:37.787599,863534185,365604124,60.0,0.0
2025-03-25T08:17:38.789496,863534262,365604124,77.0,0.0
2025-03-25T08:17:39.791614,863536198,365606040,1936.0,1916.0
2025-03-25T08:17:40.793873,863536198,365606040,0.0,0.0
2025-03-25T08:17:41.795653,863536335,365606040,137.0,0.0
2025-03-25T08:17:42.797379,863538211,365607956,1876.0,1916.0
2025-03-25T08:17:43.799549,863538707,365608076,496.0,120.0
2025-03-25T08:17:44.801762,863538784,365608076,77.0,0.0
2025-03-25T08:17:45.803403,863540824,365609992,2040.0,1916.0
2025-03-25T08:17:46.804420,863540824,365609992,0.0,0.0
2025-03-25T08:17:47.805391,863540961,365610074,137.0,82.0
2025-03-25T08:17:48.806307,863542837,365611990,1876.0,1916.0
2025-03-25T08:17:49.807362,863543013,365611990,176.0,0.0
2025-03-25T08:17:50.809156,863543144,365611990,131.0,0.0
2025-03-25T08:17:51.810565,863545080,365613906,1936.0,1916.0
2025-03-25T08:17:52.812440,863545080,365613906,0.0,0.0
2025-03-25T08:17:53.813401,863545271,365613906,191.0,0.0
2025-03-25T08:17:54.814426,863547147,365615822,1876.0,1916.0
2025-03-25T08:17:55.816419,863547207,365615822,60.0,0.0
2025-03-25T08:17:56.818515,863547370,365615822,163.0,0.0
2025-03-25T08:17:57.819419,863549306,365617738,1936.0,1916.0
2025-03-25T08:17:58.820390,863549306,365617738,0.0,0.0
2025-03-25T08:17:59.822369,863549485,365617738,179.0,0.0
2025-03-25T08:18:00.823402,863551361,365619654,1876.0,1916.0
2025-03-25T08:18:01.825559,863551421,365619654,60.0,0.0
2025-03-25T08:18:02.826555,863551498,365619654,77.0,0.0
2025-03-25T08:18:03.828283,863573340,365629174,21842.0,9520.0
2025-03-25T08:18:04.829561,863587691,365636853,14351.0,7679.0
2025-03-25T08:18:05.831376,863630622,365637369,42931.0,516.0
2025-03-25T08:18:06.832290,863632498,365639285,1876.0,1916.0
2025-03-25T08:18:07.834006,863632558,365639285,60.0,0.0
2025-03-25T08:18:08.836133,863632635,365639285,77.0,0.0
2025-03-25T08:18:09.838266,863634571,365641201,1936.0,1916.0
2025-03-25T08:18:10.840450,863635015,365641459,444.0,258.0
2025-03-25T08:18:11.841397,863635152,365641459,137.0,0.0
2025-03-25T08:18:12.843560,863637028,365643375,1876.0,1916.0
2025-03-25T08:18:13.845416,863637088,365643375,60.0,0.0
2025-03-25T08:18:14.846823,863637165,365643375,77.0,0.0
2025-03-25T08:18:15.848415,863639143,365645353,1978.0,1978.0
2025-03-25T08:18:16.849565,863639143,365645353,0.0,0.0
2025-03-25T08:18:17.851729,863639280,365645353,137.0,0.0
2025-03-25T08:18:18.853561,863641156,365647269,1876.0,1916.0
2025-03-25T08:18:19.854396,863641470,365647269,314.0,0.0
2025-03-25T08:18:20.855523,863641547,365647269,77.0,0.0
2025-03-25T08:18:21.856377,863643483,365649185,1936.0,1916.0
2025-03-25T08:18:22.857325,863643483,365649185,0.0,0.0
2025-03-25T08:18:23.858394,863643620,365649185,137.0,0.0
2025-03-25T08:18:24.860113,863645496,365651101,1876.0,1916.0
2025-03-25T08:18:25.862302,863645556,365651101,60.0,0.0
2025-03-25T08:18:26.864463,863645719,365651101,163.0,0.0
2025-03-25T08:18:27.865416,863647655,365653017,1936.0,1916.0
2025-03-25T08:18:28.867570,863647655,365653017,0.0,0.0
2025-03-25T08:18:29.869783,863655770,365655770,8115.0,2753.0
2025-03-25T08:18:30.872103,863657646,365657686,1876.0,1916.0
2025-03-25T08:18:31.873420,863657706,365657686,60.0,0.0
2025-03-25T08:18:32.875300,863657783,365657686,77.0,0.0
2025-03-25T08:18:33.877521,863659719,365659602,1936.0,1916.0
2025-03-25T08:18:34.878604,863659941,365659774,222.0,172.0
2025-03-25T08:18:35.880606,863660078,365659774,137.0,0.0
2025-03-25T08:18:36.882350,863661954,365661690,1876.0,1916.0
2025-03-25T08:18:37.883304,863662014,365661690,60.0,0.0
2025-03-25T08:18:38.885122,863664781,365664400,2767.0,2710.0
2025-03-25T08:18:39.886308,863665471,365665050,690.0,650.0
2025-03-25T08:18:40.887324,863665471,365665050,0.0,0.0
2025-03-25T08:18:41.888391,863665608,365665050,137.0,0.0
