exec,label,timestamp,cpu
1415,talker,1743047910,41.3
1415,talker,1743047911,31.5
1415,talker,1743047913,21.5
1415,talker,1743047914,18.7
1415,talker,1743047915,16.6
1415,talker,1743047916,15.0
1415,talker,1743047917,13.6
1415,talker,1743047918,12.5
1415,talker,1743047919,11.6
1415,talker,1743047920,11.0
1415,talker,1743047921,10.3
1415,talker,1743047923, 9.8
1415,talker,1743047924, 9.3
1415,talker,1743047925, 8.3
1415,talker,1743047926, 8.0
1415,talker,1743047927, 7.7
1415,talker,1743047928, 7.4
1415,talker,1743047929, 7.2
1415,talker,1743047930, 7.0
1415,talker,1743047931, 6.7
1415,talker,1743047932, 6.6
1415,talker,1743047934, 6.4
1415,talker,1743047935, 6.2
1415,talker,1743047936, 5.8
1415,talker,1743047937, 5.7
1415,talker,1743047938, 5.6
1415,talker,1743047939, 5.5
1415,talker,1743047940, 5.3
1415,talker,1743047941, 5.2
1415,talker,1743047942, 5.2
1415,talker,1743047943, 5.1
1415,talker,1743047944, 5.0
1415,talker,1743047945, 4.9
1415,talker,1743047947, 4.8
1415,talker,1743047948, 4.6
1415,talker,1743047949, 4.6
1415,talker,1743047950, 4.5
1415,talker,1743047951, 4.5
1415,talker,1743047952, 4.4
1415,talker,1743047953, 4.3
1415,talker,1743047954, 4.3
1415,talker,1743047955, 4.2
1415,talker,1743047956, 4.2
1415,talker,1743047957, 4.2
1415,talker,1743047959, 4.1
1415,talker,1743047960, 4.0
1415,talker,1743047961, 4.0
1415,talker,1743047962, 3.9
1415,talker,1743047963, 3.9
1415,talker,1743047964, 3.8
1415,talker,1743047965, 3.8
1415,talker,1743047966, 3.8
1415,talker,1743047967, 3.8
1415,talker,1743047968, 3.7
1415,talker,1743047970, 3.7
1415,talker,1743047971, 3.6
1415,talker,1743047972, 3.6
1415,talker,1743047973, 3.5
1415,talker,1743047974, 3.5
1415,talker,1743047975, 3.5
1415,talker,1743047976, 3.5
1415,talker,1743047977, 3.5
1415,talker,1743047978, 3.4
1415,talker,1743047979, 3.4
1415,talker,1743047980, 3.4
1415,talker,1743047982, 3.4
1415,talker,1743047983, 3.4
1415,talker,1743047984, 3.3
1415,talker,1743047985, 3.3
1415,talker,1743047986, 3.3
1415,talker,1743047987, 3.3
1415,talker,1743047988, 3.2
1415,talker,1743047989, 3.2
1415,talker,1743047990, 3.2
1415,talker,1743047991, 3.2
1415,talker,1743047992, 3.2
1415,talker,1743047993, 3.1
1415,talker,1743047994, 3.1
1415,talker,1743047996, 3.1
1415,talker,1743047997, 3.1
1415,talker,1743047998, 3.0
1415,talker,1743047999, 3.0
1415,talker,1743048000, 3.0
1415,talker,1743048001, 3.0
1415,talker,1743048002, 3.0
1415,talker,1743048003, 3.0
1415,talker,1743048004, 3.0
1415,talker,1743048005, 3.0
1415,talker,1743048006, 3.0
1415,talker,1743048008, 2.9
1415,talker,1743048009, 2.9
1415,talker,1743048010, 2.9
1415,talker,1743048011, 2.9
1415,talker,1743048012, 2.9
1415,talker,1743048013, 2.9
1415,talker,1743048014, 2.9
1415,talker,1743048015, 2.8
1415,talker,1743048016, 2.8
1415,talker,1743048017, 2.8
1415,talker,1743048018, 2.8
1415,talker,1743048020, 2.8
1415,talker,1743048021, 2.8
1415,talker,1743048022, 2.8
1415,talker,1743048023, 2.8
1415,talker,1743048024, 2.8
1415,talker,1743048025, 2.8
1415,talker,1743048026, 2.7
1415,talker,1743048027, 2.7
1415,talker,1743048028,
1415,talker,1743048029,
1415,talker,1743048031,
1415,talker,1743048032,
1415,talker,1743048033,
1415,talker,1743048034,
