exec,label,timestamp,cpu
1595,listener,1743074418,30.0
1595,listener,1743074419,24.2
1595,listener,1743074420,20.1
1595,listener,1743074421,17.4
1595,listener,1743074422,15.3
1595,listener,1743074423,13.6
1595,listener,1743074424,11.3
1595,listener,1743074426,10.5
1595,listener,1743074427, 9.7
1595,listener,1743074428, 9.1
1595,listener,1743074429, 8.6
1595,listener,1743074430, 8.0
1595,listener,1743074431, 7.7
1595,listener,1743074432, 7.3
1595,listener,1743074433, 7.0
1595,listener,1743074434, 6.6
1595,listener,1743074435, 6.0
1595,listener,1743074437, 5.8
1595,listener,1743074438, 5.6
1595,listener,1743074439, 5.4
1595,listener,1743074440, 5.3
1595,listener,1743074441, 5.1
1595,listener,1743074442, 5.0
1595,listener,1743074443, 4.8
1595,listener,1743074444, 4.7
1595,listener,1743074445, 4.6
1595,listener,1743074446, 4.3
1595,listener,1743074448, 4.2
1595,listener,1743074449, 4.1
1595,listener,1743074450, 4.0
1595,listener,1743074451, 3.9
1595,listener,1743074452, 3.8
1595,listener,1743074453, 3.8
1595,listener,1743074454, 3.7
1595,listener,1743074455, 3.6
1595,listener,1743074456, 3.6
1595,listener,1743074457, 3.4
1595,listener,1743074458, 3.4
1595,listener,1743074460, 3.3
1595,listener,1743074461, 3.2
1595,listener,1743074462, 3.2
1595,listener,1743074463, 3.2
1595,listener,1743074464, 3.1
1595,listener,1743074465, 3.1
1595,listener,1743074466, 3.0
1595,listener,1743074467, 2.9
1595,listener,1743074469, 2.9
1595,listener,1743074470, 2.9
1595,listener,1743074471, 2.9
1595,listener,1743074472, 2.8
1595,listener,1743074473, 2.8
1595,listener,1743074474, 2.8
1595,listener,1743074475, 2.7
1595,listener,1743074476, 2.7
1595,listener,1743074477, 2.6
1595,listener,1743074478, 2.6
1595,listener,1743074480, 2.6
1595,listener,1743074481, 2.5
1595,listener,1743074482, 2.5
1595,listener,1743074483, 2.5
1595,listener,1743074484, 2.5
1595,listener,1743074485, 2.5
1595,listener,1743074486, 2.4
1595,listener,1743074487, 2.4
1595,listener,1743074488, 2.4
1595,listener,1743074489, 2.3
1595,listener,1743074491, 2.3
1595,listener,1743074492, 2.3
1595,listener,1743074493, 2.3
1595,listener,1743074494, 2.3
1595,listener,1743074495, 2.3
1595,listener,1743074496, 2.2
1595,listener,1743074497, 2.2
1595,listener,1743074498, 2.2
1595,listener,1743074499, 2.2
1595,listener,1743074500, 2.1
1595,listener,1743074501, 2.1
1595,listener,1743074503, 2.1
1595,listener,1743074504, 2.1
1595,listener,1743074505, 2.1
1595,listener,1743074506, 2.1
1595,listener,1743074507, 2.1
1595,listener,1743074508, 2.1
1595,listener,1743074509, 2.0
1595,listener,1743074510, 2.0
1595,listener,1743074511, 2.0
1595,listener,1743074512, 2.0
1595,listener,1743074514, 2.0
1595,listener,1743074515, 2.0
1595,listener,1743074516, 2.0
1595,listener,1743074517, 2.0
1595,listener,1743074518, 2.0
1595,listener,1743074519, 1.9
1595,listener,1743074520, 1.9
1595,listener,1743074521, 1.9
1595,listener,1743074522, 1.9
1595,listener,1743074523, 1.9
1595,listener,1743074525, 1.9
1595,listener,1743074526, 1.9
1595,listener,1743074527, 1.9
1595,listener,1743074528, 1.8
1595,listener,1743074529, 1.8
1595,listener,1743074530, 1.8
1595,listener,1743074531, 1.8
1595,listener,1743074532, 1.8
1595,listener,1743074533, 1.8
1595,listener,1743074535, 1.8
1595,listener,1743074536, 1.8
1595,listener,1743074537, 1.8
1595,listener,1743074538, 1.8
1595,listener,1743074539, 1.8
1595,listener,1743074540, 1.7
1595,listener,1743074541,
