exec,label,timestamp,cpu
1486,talker,1743058362,43.5
1486,talker,1743058363,35.4
1486,talker,1743058364,29.8
1486,talker,1743058365,26.0
1486,talker,1743058366,26.1
1486,talker,1743058366,23.0
1486,talker,1743058367,20.5
1486,talker,1743058368,18.7
1486,talker,1743058369,17.0
1486,talker,1743058370,15.8
1486,talker,1743058371,15.9
1486,talker,1743058371,14.7
1486,talker,1743058372,13.7
1486,talker,1743058373,12.9
1486,talker,1743058374,12.2
1486,talker,1743058375,11.5
1486,talker,1743058376,11.0
1486,talker,1743058377,11.0
1486,talker,1743058377,10.5
1486,talker,1743058378,10.2
1486,talker,1743058379, 9.7
1486,talker,1743058380, 9.3
1486,talker,1743058381, 9.0
1486,talker,1743058382, 8.7
1486,talker,1743058383, 8.7
1486,talker,1743058383, 8.4
1486,talker,1743058384, 8.1
1486,talker,1743058385, 7.9
1486,talker,1743058386, 7.7
1486,talker,1743058387, 7.5
1486,talker,1743058388, 7.3
1486,talker,1743058389, 7.0
1486,talker,1743058390, 7.1
1486,talker,1743058390, 6.9
1486,talker,1743058391, 6.7
1486,talker,1743058392, 6.6
1486,talker,1743058393, 6.4
1486,talker,1743058394, 6.3
1486,talker,1743058395, 6.2
1486,talker,1743058396, 6.2
1486,talker,1743058396, 6.1
1486,talker,1743058397, 6.0
1486,talker,1743058398, 5.9
1486,talker,1743058399, 5.7
1486,talker,1743058400, 5.6
1486,talker,1743058401, 5.5
1486,talker,1743058402, 5.6
1486,talker,1743058402, 5.5
1486,talker,1743058403, 5.4
1486,talker,1743058404, 5.3
1486,talker,1743058405, 5.2
1486,talker,1743058406, 5.2
1486,talker,1743058407, 5.1
1486,talker,1743058408, 5.0
1486,talker,1743058408, 5.0
1486,talker,1743058409, 5.0
1486,talker,1743058410, 4.9
1486,talker,1743058411, 4.8
1486,talker,1743058412, 4.8
1486,talker,1743058413, 4.7
1486,talker,1743058414, 4.7
1486,talker,1743058415, 4.7
1486,talker,1743058415, 4.7
1486,talker,1743058416, 4.6
1486,talker,1743058417, 4.5
1486,talker,1743058418, 4.5
1486,talker,1743058419, 4.4
1486,talker,1743058420, 4.4
1486,talker,1743058421, 4.4
1486,talker,1743058421, 4.4
1486,talker,1743058422, 4.3
1486,talker,1743058423, 4.3
1486,talker,1743058424, 4.2
1486,talker,1743058425, 4.2
1486,talker,1743058426, 4.2
1486,talker,1743058427, 4.2
1486,talker,1743058427, 4.1
1486,talker,1743058428, 4.1
1486,talker,1743058429, 4.0
1486,talker,1743058430, 4.0
1486,talker,1743058431, 4.0
1486,talker,1743058432, 3.9
1486,talker,1743058433, 3.9
1486,talker,1743058434, 3.9
1486,talker,1743058434, 3.9
1486,talker,1743058435, 3.9
1486,talker,1743058436, 3.8
1486,talker,1743058437, 3.8
1486,talker,1743058438, 3.8
1486,talker,1743058439, 3.7
1486,talker,1743058440, 3.8
1486,talker,1743058440, 3.7
1486,talker,1743058441, 3.7
1486,talker,1743058442, 3.7
1486,talker,1743058443, 3.7
1486,talker,1743058444, 3.6
1486,talker,1743058445, 3.6
1486,talker,1743058446, 3.6
1486,talker,1743058446, 3.6
1486,talker,1743058447, 3.6
1486,talker,1743058448, 3.6
1486,talker,1743058449, 3.5
1486,talker,1743058450, 3.5
1486,talker,1743058451, 3.5
1486,talker,1743058452, 3.5
1486,talker,1743058452, 3.5
1486,talker,1743058453, 3.5
1486,talker,1743058454, 3.4
1486,talker,1743058455, 3.4
1486,talker,1743058456, 3.4
1486,talker,1743058457, 3.4
1486,talker,1743058458, 3.3
1486,talker,1743058459, 3.4
1486,talker,1743058459, 3.3
1486,talker,1743058460, 3.3
1486,talker,1743058461, 3.3
1486,talker,1743058462, 3.3
1486,talker,1743058463, 3.3
1486,talker,1743058464, 3.2
1486,talker,1743058465, 3.3
1486,talker,1743058465, 3.2
1486,talker,1743058466, 3.2
1486,talker,1743058467, 3.2
1486,talker,1743058468, 3.2
1486,talker,1743058469, 3.2
1486,talker,1743058470, 3.1
1486,talker,1743058471, 3.2
1486,talker,1743058471, 3.2
1486,talker,1743058472, 3.1
1486,talker,1743058473, 3.1
1486,talker,1743058474, 3.1
1486,talker,1743058475, 3.1
1486,talker,1743058476, 3.1
1486,talker,1743058477, 3.1
1486,talker,1743058478, 3.1
1486,talker,1743058478, 3.1
1486,talker,1743058479, 3.0
1486,talker,1743058480,
1486,talker,1743058481,
1486,talker,1743058482,
1486,talker,1743058483,
1486,talker,1743058484,
1486,talker,1743058485,
