exec,label,timestamp,cpu,mem
1340,listener,1742758531,43.8,2308.0
1340,listener,1742758532,29.4,2308.0
1340,listener,1742758533,0.0,2308.0
1340,listener,1742758534,0.0,2308.0
1340,listener,1742758535,0.0,2308.0
1340,listener,1742758536,29.4,2308.0
1340,listener,1742758537,41.2,2308.0
1340,listener,1742758538,25.0,2308.0
1340,listener,1742758539,0.0,2308.0
1340,listener,1742758541,0.0,2308.0
1340,listener,1742758542,0.0,2308.0
1340,listener,1742758543,35.3,2308.0
1340,listener,1742758544,50.0,2308.0
1340,listener,1742758545,17.6,2308.0
1340,listener,1742758546,0.0,2308.0
1340,listener,1742758547,0.0,2308.0
1340,listener,1742758548,17.6,2308.0
1340,listener,1742758549,41.2,2308.0
1340,listener,1742758550,35.3,2308.0
1340,listener,1742758551,0.0,2308.0
1340,listener,1742758553,0.0,2308.0
1340,listener,1742758554,0.0,2308.0
1340,listener,1742758555,47.1,2308.0
1340,listener,1742758556,41.2,2308.0
1340,listener,1742758557,0.0,2308.0
1340,listener,1742758558,0.0,2308.0
1340,listener,1742758559,0.0,2308.0
1340,listener,1742758560,35.3,2308.0
1340,listener,1742758561,47.1,2308.0
1340,listener,1742758562,23.5,2308.0
1340,listener,1742758563,0.0,2308.0
1340,listener,1742758565,0.0,2308.0
1340,listener,1742758566,0.0,2308.0
1340,listener,1742758567,41.2,2308.0
1340,listener,1742758568,11.8,2308.0
1340,listener,1742758569,0.0,2308.0
1340,listener,1742758570,0.0,2308.0
1340,listener,1742758571,47.1,2308.0
1340,listener,1742758572,41.2,2308.0
1340,listener,1742758573,5.9,2308.0
1340,listener,1742758574,5.9,2308.0
1340,listener,1742758576,0.0,2308.0
1340,listener,1742758577,11.8,2308.0
1340,listener,1742758578,52.9,2308.0
1340,listener,1742758579,11.8,2308.0
1340,listener,1742758580,0.0,2308.0
1340,listener,1742758581,0.0,2308.0
1340,listener,1742758582,47.1,2308.0
1340,listener,1742758583,17.6,2308.0
1340,listener,1742758585,0.0,2308.0
1340,listener,1742758586,0.0,2308.0
1340,listener,1742758587,0.0,2308.0
1340,listener,1742758588,29.4,2308.0
1340,listener,1742758589,47.1,2308.0
1340,listener,1742758590,0.0,2308.0
1340,listener,1742758591,0.0,2308.0
1340,listener,1742758592,0.0,2308.0
1340,listener,1742758593,44.4,2308.0
1340,listener,1742758594,35.3,2308.0
1340,listener,1742758595,0.0,2308.0
1340,listener,1742758597,0.0,2308.0
1340,listener,1742758598,0.0,2308.0
1340,listener,1742758599,25.0,2308.0
1340,listener,1742758600,41.2,2308.0
1340,listener,1742758601,5.9,2308.0
1340,listener,1742758602,0.0,2308.0
1340,listener,1742758603,0.0,2308.0
1340,listener,1742758604,47.1,2308.0
1340,listener,1742758605,0.0,2308.0
1340,listener,1742758607,0.0,2308.0
1340,listener,1742758608,0.0,2308.0
1340,listener,1742758609,0.0,2308.0
1340,listener,1742758610,35.3,2308.0
1340,listener,1742758611,47.1,2308.0
1340,listener,1742758612,0.0,2308.0
1340,listener,1742758613,0.0,2308.0
1340,listener,1742758614,11.8,2308.0
1340,listener,1742758615,41.2,2308.0
1340,listener,1742758616,0.0,2308.0
1340,listener,1742758618,0.0,2308.0
1340,listener,1742758619,0.0,2308.0
1340,listener,1742758620,43.8,2308.0
1340,listener,1742758621,12.5,2308.0
1340,listener,1742758622,0.0,2308.0
1340,listener,1742758623,0.0,2308.0
1340,listener,1742758624,50.0,2308.0
1340,listener,1742758625,27.8,2308.0
1340,listener,1742758626,0.0,2308.0
1340,listener,1742758628,0.0,2308.0
1340,listener,1742758629,41.2,2308.0
1340,listener,1742758630,47.1,2308.0
1340,listener,1742758631,0.0,2308.0
1340,listener,1742758632,0.0,2308.0
1340,listener,1742758633,0.0,2308.0
1340,listener,1742758634,47.1,2308.0
1340,listener,1742758635,17.6,2308.0
1340,listener,1742758637,0.0,2308.0
1340,listener,1742758638,0.0,2308.0
1340,listener,1742758639,47.1,2308.0
1340,listener,1742758640,41.2,2308.0
1340,listener,1742758641,0.0,2308.0
1340,listener,1742758642,0.0,2308.0
1340,listener,1742758643,0.0,2308.0
1340,listener,1742758644,38.9,2308.0
1340,listener,1742758645,17.6,2308.0
1340,listener,1742758646,0.0,2308.0
1340,listener,1742758648,0.0,2308.0
1340,listener,1742758649,0.0,2308.0
1340,listener,1742758650,0.0,2308.0
1340,listener,1742758651,0.0,2308.0
1340,listener,1742758652,0.0,2308.0
1340,listener,1742758653,0.0,2308.0
1340,listener,1742758654,0.0,0.0
