timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-03-21T03:29:27.940873,1464822196,423412151,1232.0,1232.0
2025-03-21T03:29:28.941848,1464822196,423412151,0.0,0.0
2025-03-21T03:29:29.943799,1464822196,423412151,0.0,0.0
2025-03-21T03:29:30.945660,1464823428,423413383,1232.0,1232.0
2025-03-21T03:29:31.947753,1464823428,423413383,0.0,0.0
2025-03-21T03:29:32.949987,1464823428,423413383,0.0,0.0
2025-03-21T03:29:33.952502,1464824660,423414615,1232.0,1232.0
2025-03-21T03:29:34.954795,1464824660,423414615,0.0,0.0
2025-03-21T03:29:35.955844,1464824660,423414615,0.0,0.0
2025-03-21T03:29:36.956982,1464825892,423415847,1232.0,1232.0
2025-03-21T03:29:37.958774,1464825892,423415847,0.0,0.0
2025-03-21T03:29:38.959831,1464825892,423415847,0.0,0.0
2025-03-21T03:29:39.961685,1464827124,423417079,1232.0,1232.0
2025-03-21T03:29:40.963502,1464827124,423417079,0.0,0.0
2025-03-21T03:29:41.965339,1464827124,423417079,0.0,0.0
2025-03-21T03:29:42.967170,1464828356,423418311,1232.0,1232.0
2025-03-21T03:29:43.969163,1464828356,423418311,0.0,0.0
2025-03-21T03:29:44.971430,1464828356,423418311,0.0,0.0
2025-03-21T03:29:45.973604,1464829588,423419543,1232.0,1232.0
2025-03-21T03:29:46.975617,1464829588,423419543,0.0,0.0
2025-03-21T03:29:47.976990,1464829588,423419543,0.0,0.0
2025-03-21T03:29:48.979273,1464830820,423420775,1232.0,1232.0
2025-03-21T03:29:49.981496,1464833704,423423659,2884.0,2884.0
2025-03-21T03:29:50.983508,1464833704,423423659,0.0,0.0
2025-03-21T03:29:51.985686,1464834936,423424891,1232.0,1232.0
2025-03-21T03:29:52.987794,1464837820,423427775,2884.0,2884.0
2025-03-21T03:29:53.989673,1464837820,423427775,0.0,0.0
2025-03-21T03:29:54.991939,1464839052,423429007,1232.0,1232.0
2025-03-21T03:29:55.992824,1464839052,423429007,0.0,0.0
2025-03-21T03:29:56.993948,1464839052,423429007,0.0,0.0
2025-03-21T03:29:57.995982,1464840284,423430239,1232.0,1232.0
2025-03-21T03:29:58.997747,1464840284,423430239,0.0,0.0
2025-03-21T03:29:59.998759,1464840284,423430239,0.0,0.0
2025-03-21T03:30:01.000729,1464841516,423431471,1232.0,1232.0
2025-03-21T03:30:02.002591,1464841516,423431471,0.0,0.0
2025-03-21T03:30:03.004391,1464841516,423431471,0.0,0.0
2025-03-21T03:30:04.006315,1464842748,423432703,1232.0,1232.0
2025-03-21T03:30:05.008555,1464842748,423432703,0.0,0.0
2025-03-21T03:30:06.010533,1464842748,423432703,0.0,0.0
2025-03-21T03:30:07.012411,1464843980,423433935,1232.0,1232.0
2025-03-21T03:30:08.014271,1464843980,423433935,0.0,0.0
2025-03-21T03:30:09.015891,1464843980,423433935,0.0,0.0
2025-03-21T03:30:10.017835,1464845212,423435167,1232.0,1232.0
2025-03-21T03:30:11.019666,1464845212,423435167,0.0,0.0
2025-03-21T03:30:12.021069,1464845212,423435167,0.0,0.0
2025-03-21T03:30:13.022837,1464846444,423436399,1232.0,1232.0
2025-03-21T03:30:14.024010,1464846444,423436399,0.0,0.0
2025-03-21T03:30:15.026125,1464846444,423436399,0.0,0.0
2025-03-21T03:30:16.028198,1464847676,423437631,1232.0,1232.0
2025-03-21T03:30:17.030035,1464847676,423437631,0.0,0.0
2025-03-21T03:30:18.031771,1464847676,423437631,0.0,0.0
2025-03-21T03:30:19.032983,1464848908,423438863,1232.0,1232.0
2025-03-21T03:30:20.034780,1464848908,423438863,0.0,0.0
2025-03-21T03:30:21.035830,1464848908,423438863,0.0,0.0
2025-03-21T03:30:22.037578,1464850140,423440095,1232.0,1232.0
2025-03-21T03:30:23.038812,1464850140,423440095,0.0,0.0
2025-03-21T03:30:24.039813,1464850140,423440095,0.0,0.0
2025-03-21T03:30:25.040796,1464851372,423441327,1232.0,1232.0
2025-03-21T03:30:26.041747,1464851372,423441327,0.0,0.0
2025-03-21T03:30:27.043627,1464851372,423441327,0.0,0.0
2025-03-21T03:30:28.045823,1464852604,423442559,1232.0,1232.0
