timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-03-25T02:04:37.237661,818179651,344030113,2689.0,2441.0
2025-03-25T02:04:38.239311,818179717,344030113,66.0,0.0
2025-03-25T02:04:39.240485,818179717,344030113,0.0,0.0
2025-03-25T02:04:40.241360,818181719,344032029,2002.0,1916.0
2025-03-25T02:04:41.242312,818181719,344032029,0.0,0.0
2025-03-25T02:04:42.244054,818181719,344032029,0.0,0.0
2025-03-25T02:04:43.245784,818183721,344033945,2002.0,1916.0
2025-03-25T02:04:44.248165,818183763,344033945,42.0,0.0
2025-03-25T02:04:45.250188,818183805,344033945,42.0,0.0
2025-03-25T02:04:46.252390,818185765,344035861,1960.0,1916.0
2025-03-25T02:04:47.254263,818185849,344035861,84.0,0.0
2025-03-25T02:04:48.256500,818185891,344035861,42.0,0.0
2025-03-25T02:04:49.257594,818187767,344037777,1876.0,1916.0
2025-03-25T02:04:50.259841,818187817,344037777,50.0,0.0
2025-03-25T02:04:51.261635,818187859,344037777,42.0,0.0
2025-03-25T02:04:52.263652,818189819,344039693,1960.0,1916.0
2025-03-25T02:04:53.265420,818189861,344039693,42.0,0.0
2025-03-25T02:04:54.267244,818189903,344039693,42.0,0.0
2025-03-25T02:04:55.269133,818191779,344041609,1876.0,1916.0
2025-03-25T02:04:56.270390,818191905,344041609,126.0,0.0
2025-03-25T02:04:57.271305,818191989,344041609,84.0,0.0
2025-03-25T02:04:58.272296,818193865,344043525,1876.0,1916.0
2025-03-25T02:04:59.274372,818200410,344046360,6545.0,2835.0
2025-03-25T02:05:00.276642,818201885,344046446,1475.0,86.0
2025-03-25T02:05:01.278418,818203803,344048362,1918.0,1916.0
2025-03-25T02:05:02.280778,818203887,344048362,84.0,0.0
2025-03-25T02:05:03.282429,818214255,344053579,10368.0,5217.0
2025-03-25T02:05:04.283508,818270531,344057019,56276.0,3440.0
2025-03-25T02:05:05.285753,818270753,344057191,222.0,172.0
2025-03-25T02:05:06.287406,818270795,344057191,42.0,0.0
2025-03-25T02:05:07.288448,818272713,344059107,1918.0,1916.0
2025-03-25T02:05:08.289564,818272713,344059107,0.0,0.0
2025-03-25T02:05:09.290459,818272713,344059107,0.0,0.0
2025-03-25T02:05:10.291571,818274589,344061023,1876.0,1916.0
2025-03-25T02:05:11.293399,818274631,344061023,42.0,0.0
2025-03-25T02:05:12.294300,818274715,344061023,84.0,0.0
2025-03-25T02:05:13.295452,818276633,344062939,1918.0,1916.0
2025-03-25T02:05:14.297127,818276717,344062939,84.0,0.0
2025-03-25T02:05:15.298332,818276717,344062939,0.0,0.0
2025-03-25T02:05:16.299402,818278761,344064855,2044.0,1916.0
2025-03-25T02:05:17.301637,818278803,344064855,42.0,0.0
2025-03-25T02:05:18.303434,818278845,344064855,42.0,0.0
2025-03-25T02:05:19.304424,818280721,344066771,1876.0,1916.0
2025-03-25T02:05:20.306487,818280763,344066771,42.0,0.0
2025-03-25T02:05:21.308330,818280847,344066771,84.0,0.0
2025-03-25T02:05:22.310180,818282807,344068687,1960.0,1916.0
2025-03-25T02:05:23.311574,818282933,344068687,126.0,0.0
2025-03-25T02:05:24.313390,818283179,344068687,246.0,0.0
2025-03-25T02:05:25.315269,818285097,344070603,1918.0,1916.0
2025-03-25T02:05:26.317622,818285139,344070603,42.0,0.0
2025-03-25T02:05:27.319557,818285223,344070603,84.0,0.0
2025-03-25T02:05:28.321546,818287099,344072519,1876.0,1916.0
2025-03-25T02:05:29.322558,818287099,344072519,0.0,0.0
2025-03-25T02:05:30.323515,818287099,344072519,0.0,0.0
2025-03-25T02:05:31.325357,818289101,344074435,2002.0,1916.0
