timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-04-09T18:18:46.701339,680929911,416113096,3738.0,3798.0
2025-04-09T18:18:47.703557,680929978,416113187,67.0,91.0
2025-04-09T18:18:48.704458,680929978,416113187,0.0,0.0
2025-04-09T18:18:49.705512,680933782,416117071,3804.0,3884.0
2025-04-09T18:18:50.706441,680940985,416126829,7203.0,9758.0
2025-04-09T18:18:51.708484,680940985,416126829,0.0,0.0
2025-04-09T18:18:52.709412,680953276,416139244,12291.0,12415.0
2025-04-09T18:18:53.710365,680953276,416139244,0.0,0.0
2025-04-09T18:18:54.711266,680964108,416149200,10832.0,9956.0
2025-04-09T18:18:55.712490,680967846,416152998,3738.0,3798.0
2025-04-09T18:18:56.713569,680967846,416152998,0.0,0.0
2025-04-09T18:18:57.714283,680967913,416153089,67.0,91.0
2025-04-09T18:18:58.715359,680971651,416156887,3738.0,3798.0
2025-04-09T18:18:59.716385,680971651,416156887,0.0,0.0
2025-04-09T18:19:00.717418,680971651,416156887,0.0,0.0
2025-04-09T18:19:01.719133,680975389,416160685,3738.0,3798.0
2025-04-09T18:19:02.720848,680975389,416160685,0.0,0.0
2025-04-09T18:19:03.722371,680975644,416160962,255.0,277.0
2025-04-09T18:19:04.723356,680979650,416165124,4006.0,4162.0
2025-04-09T18:19:05.724628,680979717,416165215,67.0,91.0
2025-04-09T18:19:06.725652,680979784,416165306,67.0,91.0
2025-04-09T18:19:07.727487,680983589,416169195,3805.0,3889.0
2025-04-09T18:19:08.729330,680983631,416169257,42.0,62.0
2025-04-09T18:19:09.730667,680983631,416169257,0.0,0.0
2025-04-09T18:19:10.731647,680987369,416173146,3738.0,3889.0
2025-04-09T18:19:11.732648,680987478,416173208,109.0,62.0
2025-04-09T18:19:12.735000,680987478,416173208,0.0,0.0
2025-04-09T18:19:13.737206,680991282,416177092,3804.0,3884.0
2025-04-09T18:19:14.738504,680991282,416177092,0.0,0.0
2025-04-09T18:19:15.739464,680998407,416184653,7125.0,7561.0
2025-04-09T18:19:16.740502,681002145,416188451,3738.0,3798.0
2025-04-09T18:19:17.742613,681011120,416192276,8975.0,3825.0
2025-04-09T18:19:18.744624,681011120,416192276,0.0,0.0
2025-04-09T18:19:19.746973,681014858,416196074,3738.0,3798.0
2025-04-09T18:19:20.749342,681014858,416196074,0.0,0.0
2025-04-09T18:19:21.751340,681014858,416196074,0.0,0.0
2025-04-09T18:19:22.752365,681019199,416200400,4341.0,4326.0
2025-04-09T18:19:23.753698,681019320,416200495,121.0,95.0
2025-04-09T18:19:24.755661,681019588,416200859,268.0,364.0
2025-04-09T18:19:25.757506,681023326,416204657,3738.0,3798.0
2025-04-09T18:19:26.758435,681023368,416204657,42.0,0.0
2025-04-09T18:19:27.760594,681023368,416204657,0.0,0.0
2025-04-09T18:19:28.762357,681027106,416208455,3738.0,3798.0
2025-04-09T18:19:29.764452,681027106,416208541,0.0,86.0
2025-04-09T18:19:30.766580,681027608,416208661,502.0,120.0
2025-04-09T18:19:31.768444,681031346,416212459,3738.0,3798.0
2025-04-09T18:19:32.770325,681031346,416212459,0.0,0.0
2025-04-09T18:19:33.772087,681031346,416212459,0.0,0.0
2025-04-09T18:19:34.773511,681035150,416216343,3804.0,3884.0
