exec,label,timestamp,cpu
864,listener,1744248405,37.0
864,listener,1744248406,32.4
864,listener,1744248407,30.3
864,listener,1744248408,28.7
864,listener,1744248409,27.5
864,listener,1744248410,26.3
864,listener,1744248412,25.4
864,listener,1744248413,25.1
864,listener,1744248414,24.4
864,listener,1744248415,23.8
864,listener,1744248416,23.7
864,listener,1744248417,23.4
864,listener,1744248418,23.0
864,listener,1744248419,22.6
864,listener,1744248420,22.3
864,listener,1744248421,22.0
864,listener,1744248422,20.7
864,listener,1744248423,20.5
864,listener,1744248424,20.5
864,listener,1744248425,20.4
864,listener,1744248426,20.2
864,listener,1744248427,20.1
864,listener,1744248428,20.2
864,listener,1744248430,20.3
864,listener,1744248431,20.3
864,listener,1744248432,20.3
864,listener,1744248433,20.2
864,listener,1744248434,20.5
864,listener,1744248435,20.4
864,listener,1744248436,20.6
864,listener,1744248437,20.7
864,listener,1744248438,20.8
864,listener,1744248439,20.1
864,listener,1744248440,20.2
864,listener,1744248441,20.2
864,listener,1744248442,20.1
864,listener,1744248443,20.0
864,listener,1744248445,19.9
864,listener,1744248446,19.9
864,listener,1744248447,19.9
864,listener,1744248448,19.8
864,listener,1744248449,19.8
864,listener,1744248450,19.8
864,listener,1744248451,19.9
864,listener,1744248452,19.9
864,listener,1744248453,20.0
864,listener,1744248454,19.6
864,listener,1744248455,19.5
864,listener,1744248456,19.5
864,listener,1744248457,19.5
864,listener,1744248458,19.5
864,listener,1744248459,19.5
864,listener,1744248460,19.5
864,listener,1744248462,19.5
864,listener,1744248463,19.4
864,listener,1744248464,19.5
864,listener,1744248465,19.4
864,listener,1744248466,19.4
864,listener,1744248467,19.5
864,listener,1744248468,19.5
864,listener,1744248469,19.4
864,listener,1744248470,19.6
864,listener,1744248471,19.3
864,listener,1744248472,19.2
864,listener,1744248473,19.2
864,listener,1744248474,19.2
864,listener,1744248475,19.1
864,listener,1744248476,19.1
864,listener,1744248477,19.2
864,listener,1744248479,19.1
864,listener,1744248480,19.0
864,listener,1744248481,18.9
864,listener,1744248481,18.8
864,listener,1744248482,18.9
864,listener,1744248483,18.8
864,listener,1744248484,18.8
864,listener,1744248486,18.7
864,listener,1744248487,18.7
864,listener,1744248488,18.7
864,listener,1744248489,18.7
864,listener,1744248490,18.6
864,listener,1744248491,18.6
864,listener,1744248492,18.6
864,listener,1744248493,18.6
864,listener,1744248494,18.6
864,listener,1744248495,18.5
864,listener,1744248496,18.3
864,listener,1744248497,18.3
864,listener,1744248498,18.3
864,listener,1744248499,18.3
864,listener,1744248500,18.3
864,listener,1744248501,18.4
864,listener,1744248502,18.5
864,listener,1744248504,18.5
864,listener,1744248505,18.4
864,listener,1744248505,18.4
864,listener,1744248506,18.3
864,listener,1744248507,18.3
864,listener,1744248508,18.2
864,listener,1744248509,18.2
864,listener,1744248510,18.2
864,listener,1744248511,18.2
864,listener,1744248513,18.2
864,listener,1744248514,18.1
864,listener,1744248514,18.0
864,listener,1744248515,18.0
864,listener,1744248516,18.0
864,listener,1744248517,18.0
864,listener,1744248518,18.0
864,listener,1744248519,17.9
864,listener,1744248520,17.9
864,listener,1744248522,17.9
864,listener,1744248522,17.8
864,listener,1744248523,17.7
864,listener,1744248524,17.6
864,listener,1744248525,17.4
864,listener,1744248526,17.3
864,listener,1744248527,17.1
864,listener,1744248528,17.1
