exec,label,timestamp,cpu,mem
1194,listener,1743018391,5.9,2308.0
1194,listener,1743018392,0.0,2308.0
1194,listener,1743018393,5.9,2308.0
1194,listener,1743018394,0.0,2308.0
1194,listener,1743018395,0.0,2308.0
1194,listener,1743018396,6.2,2308.0
1194,listener,1743018397,0.0,2308.0
1194,listener,1743018398,5.9,2308.0
1194,listener,1743018399,5.9,2308.0
1194,listener,1743018400,5.9,2308.0
1194,listener,1743018401,5.9,2308.0
1194,listener,1743018402,5.9,2308.0
1194,listener,1743018403,0.0,2308.0
1194,listener,1743018405,0.0,2308.0
1194,listener,1743018406,0.0,2308.0
1194,listener,1743018407,0.0,2308.0
1194,listener,1743018408,5.9,2308.0
1194,listener,1743018409,12.5,2308.0
1194,listener,1743018410,5.9,2308.0
1194,listener,1743018411,5.9,2308.0
1194,listener,1743018412,0.0,2308.0
1194,listener,1743018413,0.0,2308.0
1194,listener,1743018414,5.9,2308.0
1194,listener,1743018415,5.9,2308.0
1194,listener,1743018416,5.9,2308.0
1194,listener,1743018417,6.2,2308.0
1194,listener,1743018418,6.2,2308.0
1194,listener,1743018419,0.0,2308.0
1194,listener,1743018420,5.9,2308.0
1194,listener,1743018421,5.9,2308.0
1194,listener,1743018422,5.9,2308.0
1194,listener,1743018423,5.9,2308.0
1194,listener,1743018425,5.9,2308.0
1194,listener,1743018426,0.0,2308.0
1194,listener,1743018427,5.9,2308.0
1194,listener,1743018428,5.9,2308.0
1194,listener,1743018429,0.0,2308.0
1194,listener,1743018430,5.9,2308.0
1194,listener,1743018431,0.0,2308.0
1194,listener,1743018432,5.9,2308.0
1194,listener,1743018433,5.9,2308.0
1194,listener,1743018434,5.9,2308.0
1194,listener,1743018435,0.0,2308.0
1194,listener,1743018436,5.9,2308.0
1194,listener,1743018437,5.9,2308.0
1194,listener,1743018438,5.9,2308.0
1194,listener,1743018439,0.0,2308.0
1194,listener,1743018440,0.0,2308.0
1194,listener,1743018441,6.2,2308.0
1194,listener,1743018442,5.9,2308.0
1194,listener,1743018443,0.0,2308.0
1194,listener,1743018445,6.2,2308.0
1194,listener,1743018446,0.0,2308.0
1194,listener,1743018447,6.2,2308.0
1194,listener,1743018448,5.9,2308.0
1194,listener,1743018449,5.9,2308.0
1194,listener,1743018450,0.0,2308.0
1194,listener,1743018451,5.9,2308.0
1194,listener,1743018452,5.6,2308.0
1194,listener,1743018453,5.9,2308.0
1194,listener,1743018454,5.9,2308.0
1194,listener,1743018455,5.9,2308.0
1194,listener,1743018456,5.9,2308.0
1194,listener,1743018457,5.9,2308.0
1194,listener,1743018458,11.8,2308.0
1194,listener,1743018459,5.9,2308.0
1194,listener,1743018460,5.9,2308.0
1194,listener,1743018461,5.9,2308.0
1194,listener,1743018462,5.9,2308.0
1194,listener,1743018464,11.8,2308.0
1194,listener,1743018465,0.0,2308.0
1194,listener,1743018466,5.9,2308.0
1194,listener,1743018467,5.9,2308.0
1194,listener,1743018468,5.9,2308.0
1194,listener,1743018469,0.0,2308.0
1194,listener,1743018470,5.9,2308.0
1194,listener,1743018471,5.9,2308.0
1194,listener,1743018472,6.2,2308.0
1194,listener,1743018473,5.9,2308.0
1194,listener,1743018474,5.9,2308.0
1194,listener,1743018475,5.9,2308.0
1194,listener,1743018476,5.9,2308.0
1194,listener,1743018477,0.0,2308.0
1194,listener,1743018478,5.9,2308.0
1194,listener,1743018479,5.9,2308.0
1194,listener,1743018480,6.2,2308.0
1194,listener,1743018481,0.0,2308.0
1194,listener,1743018483,5.9,2308.0
1194,listener,1743018484,5.9,2308.0
1194,listener,1743018485,5.9,2308.0
1194,listener,1743018486,5.9,2308.0
1194,listener,1743018487,5.9,2308.0
1194,listener,1743018488,5.9,2308.0
1194,listener,1743018489,0.0,2308.0
1194,listener,1743018490,5.9,2308.0
1194,listener,1743018491,0.0,2308.0
1194,listener,1743018492,5.9,2308.0
1194,listener,1743018493,5.9,2308.0
1194,listener,1743018494,6.2,2308.0
1194,listener,1743018495,6.2,2308.0
1194,listener,1743018496,6.2,2308.0
1194,listener,1743018497,11.8,2308.0
1194,listener,1743018498,5.9,2308.0
1194,listener,1743018499,0.0,2308.0
1194,listener,1743018500,5.9,2308.0
1194,listener,1743018502,5.9,2308.0
1194,listener,1743018503,5.9,2308.0
1194,listener,1743018504,5.9,2308.0
1194,listener,1743018505,6.2,2308.0
1194,listener,1743018506,0.0,2308.0
1194,listener,1743018507,5.9,2308.0
1194,listener,1743018508,0.0,2308.0
1194,listener,1743018509,0.0,2308.0
1194,listener,1743018510,0.0,2308.0
1194,listener,1743018511,0.0,2308.0
1194,listener,1743018512,0.0,2308.0
1194,listener,1743018513,0.0,2308.0
1194,listener,1743018514,0.0,0.0
