exec,label,timestamp,cpu
1512,talker,1743062224,35.0
1512,talker,1743062225,28.4
1512,talker,1743062226,24.0
1512,talker,1743062227,20.8
1512,talker,1743062228,18.5
1512,talker,1743062230,16.5
1512,talker,1743062231,13.7
1512,talker,1743062232,12.8
1512,talker,1743062233,11.9
1512,talker,1743062234,11.2
1512,talker,1743062235,10.6
1512,talker,1743062236,10.0
1512,talker,1743062237, 9.5
1512,talker,1743062238, 9.1
1512,talker,1743062239, 8.7
1512,talker,1743062240, 8.4
1512,talker,1743062242, 8.1
1512,talker,1743062243, 7.8
1512,talker,1743062244, 7.2
1512,talker,1743062245, 7.0
1512,talker,1743062246, 6.8
1512,talker,1743062247, 6.6
1512,talker,1743062248, 6.5
1512,talker,1743062249, 6.3
1512,talker,1743062250, 6.1
1512,talker,1743062251, 6.0
1512,talker,1743062252, 5.9
1512,talker,1743062254, 5.8
1512,talker,1743062255, 5.6
1512,talker,1743062256, 5.4
1512,talker,1743062257, 5.3
1512,talker,1743062258, 5.2
1512,talker,1743062259, 5.1
1512,talker,1743062260, 5.0
1512,talker,1743062261, 5.0
1512,talker,1743062262, 4.9
1512,talker,1743062263, 4.8
1512,talker,1743062264, 4.7
1512,talker,1743062266, 4.7
1512,talker,1743062267, 4.5
1512,talker,1743062268, 4.5
1512,talker,1743062269, 4.4
1512,talker,1743062270, 4.4
1512,talker,1743062271, 4.3
1512,talker,1743062272, 4.3
1512,talker,1743062273, 4.2
1512,talker,1743062274, 4.2
1512,talker,1743062275, 4.1
1512,talker,1743062276, 4.1
1512,talker,1743062278, 4.0
1512,talker,1743062279, 4.0
1512,talker,1743062280, 3.9
1512,talker,1743062281, 3.9
1512,talker,1743062282, 3.8
1512,talker,1743062283, 3.8
1512,talker,1743062284, 3.8
1512,talker,1743062285, 3.7
1512,talker,1743062286, 3.7
1512,talker,1743062287, 3.7
1512,talker,1743062288, 3.7
1512,talker,1743062289, 3.6
1512,talker,1743062291, 3.6
1512,talker,1743062292, 3.5
1512,talker,1743062293, 3.5
1512,talker,1743062294, 3.5
1512,talker,1743062295, 3.5
1512,talker,1743062296, 3.4
1512,talker,1743062297, 3.4
1512,talker,1743062298, 3.4
1512,talker,1743062299, 3.4
1512,talker,1743062300, 3.4
1512,talker,1743062301, 3.3
1512,talker,1743062303, 3.3
1512,talker,1743062304, 3.3
1512,talker,1743062305, 3.2
1512,talker,1743062306, 3.2
1512,talker,1743062307, 3.2
1512,talker,1743062308, 3.2
1512,talker,1743062309, 3.2
1512,talker,1743062310, 3.2
1512,talker,1743062311, 3.2
1512,talker,1743062312, 3.1
1512,talker,1743062313, 3.1
1512,talker,1743062315, 3.1
1512,talker,1743062316, 3.1
1512,talker,1743062317, 3.1
1512,talker,1743062318, 3.0
1512,talker,1743062319, 3.0
1512,talker,1743062320, 3.0
1512,talker,1743062321, 3.0
1512,talker,1743062322, 3.0
1512,talker,1743062323, 3.0
1512,talker,1743062324, 3.0
1512,talker,1743062325, 3.0
1512,talker,1743062327, 3.0
1512,talker,1743062328, 2.9
1512,talker,1743062329, 2.9
1512,talker,1743062330, 2.9
1512,talker,1743062331, 2.9
1512,talker,1743062332, 2.9
1512,talker,1743062333, 2.9
1512,talker,1743062334, 2.9
1512,talker,1743062335, 2.9
1512,talker,1743062336, 2.8
1512,talker,1743062337, 2.8
1512,talker,1743062339, 2.8
1512,talker,1743062340, 2.8
1512,talker,1743062341, 2.8
1512,talker,1743062342,
1512,talker,1743062343,
1512,talker,1743062344,
1512,talker,1743062345,
1512,talker,1743062346,
1512,talker,1743062347,
