timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-04-08T14:24:16.518546,306617274,161728230,3780.0,3798.0
2025-04-08T14:24:17.519680,306625663,161731526,8389.0,3296.0
2025-04-08T14:24:18.521495,306625782,161731526,119.0,0.0
2025-04-08T14:24:19.523586,306629562,161735324,3780.0,3798.0
2025-04-08T14:24:20.525305,306630114,161735415,552.0,91.0
2025-04-08T14:24:21.527457,306630114,161735415,0.0,0.0
2025-04-08T14:24:22.528648,306634074,161739385,3960.0,3970.0
2025-04-08T14:24:23.530494,306634074,161739385,0.0,0.0
2025-04-08T14:24:24.531393,306634074,161739385,0.0,0.0
2025-04-08T14:24:25.533104,306637854,161743245,3780.0,3860.0
2025-04-08T14:24:26.534825,306637921,161743336,67.0,91.0
2025-04-08T14:24:27.536679,306638391,161744991,470.0,1655.0
2025-04-08T14:24:28.538506,306646633,161749281,8242.0,4290.0
2025-04-08T14:24:29.540429,306646633,161749281,0.0,0.0
2025-04-08T14:24:30.541624,306647069,161749401,436.0,120.0
2025-04-08T14:24:31.544125,306650807,161753199,3738.0,3798.0
2025-04-08T14:24:32.546682,306650807,161753199,0.0,0.0
2025-04-08T14:24:33.548617,306655611,161763270,4804.0,10071.0
2025-04-08T14:24:34.550958,306659691,161767427,4080.0,4157.0
2025-04-08T14:24:35.553021,306660124,161767609,433.0,182.0
2025-04-08T14:24:36.554837,306660124,161767609,0.0,0.0
2025-04-08T14:24:37.556463,306664184,161771498,4060.0,3889.0
2025-04-08T14:24:38.557483,306664303,161771498,119.0,0.0
2025-04-08T14:24:39.559225,306664303,161771498,0.0,0.0
2025-04-08T14:24:40.561027,306668112,161775387,3809.0,3889.0
2025-04-08T14:24:41.562952,306668112,161775387,0.0,0.0
2025-04-08T14:24:42.565065,306668112,161775473,0.0,86.0
2025-04-08T14:24:43.566896,306671916,161779271,3804.0,3798.0
2025-04-08T14:24:44.568905,306671916,161779271,0.0,0.0
2025-04-08T14:24:45.571164,306671916,161779271,0.0,0.0
2025-04-08T14:24:46.573122,306675654,161783069,3738.0,3798.0
2025-04-08T14:24:47.574506,306682003,161789575,6349.0,6506.0
2025-04-08T14:24:48.576687,306682003,161789575,0.0,0.0
2025-04-08T14:24:49.578822,306685741,161793373,3738.0,3798.0
2025-04-08T14:24:50.580843,306701825,161816841,16084.0,23468.0
2025-04-08T14:24:51.582477,306701915,161816841,90.0,0.0
2025-04-08T14:24:52.584291,306711570,161825802,9655.0,8961.0
2025-04-08T14:24:53.586023,306712713,161826514,1143.0,712.0
2025-04-08T14:24:54.587803,306713052,161826969,339.0,455.0
2025-04-08T14:24:55.589458,306717440,161831040,4388.0,4071.0
2025-04-08T14:24:56.591547,306717509,161831131,69.0,91.0
2025-04-08T14:24:57.593600,306717509,161831131,0.0,0.0
2025-04-08T14:24:58.594483,306721435,161835020,3926.0,3889.0
2025-04-08T14:24:59.596463,306721878,161835020,443.0,0.0
2025-04-08T14:25:00.598441,306721878,161835020,0.0,0.0
2025-04-08T14:25:01.599667,306725727,161838909,3849.0,3889.0
2025-04-08T14:25:02.601604,306725727,161838909,0.0,0.0
2025-04-08T14:25:03.603712,306725793,161838995,66.0,86.0
2025-04-08T14:25:04.605708,306729531,161842793,3738.0,3798.0
2025-04-08T14:25:05.607493,306729531,161842793,0.0,0.0
2025-04-08T14:25:06.609318,306729531,161842793,0.0,0.0
2025-04-08T14:25:07.610408,306733712,161846591,4181.0,3798.0
2025-04-08T14:25:08.612182,306733781,161846682,69.0,91.0
2025-04-08T14:25:09.613415,306733781,161846682,0.0,0.0
2025-04-08T14:25:10.615572,306737519,161850480,3738.0,3798.0
2025-04-08T14:25:11.616473,306737519,161850480,0.0,0.0
2025-04-08T14:25:12.617706,306737569,161850480,50.0,0.0
2025-04-08T14:25:13.619909,306741506,161854411,3937.0,3931.0
2025-04-08T14:25:14.621532,306741760,161854770,254.0,359.0
2025-04-08T14:25:15.622598,306742140,161855220,380.0,450.0
2025-04-08T14:25:16.623665,306746430,161859485,4290.0,4265.0
2025-04-08T14:25:17.625696,306755132,161862954,8702.0,3469.0
2025-04-08T14:25:18.627715,306755573,161863248,441.0,294.0
2025-04-08T14:25:19.629460,306772363,161876524,16790.0,13276.0
2025-04-08T14:25:20.630462,306772476,161876524,113.0,0.0
2025-04-08T14:25:21.632145,306772543,161876615,67.0,91.0
2025-04-08T14:25:22.633894,306776884,161880937,4341.0,4322.0
2025-04-08T14:25:23.635618,306777369,161880937,485.0,0.0
2025-04-08T14:25:24.637982,306777369,161880937,0.0,0.0
2025-04-08T14:25:25.639509,306781107,161884735,3738.0,3798.0
2025-04-08T14:25:26.641734,306781358,161884735,251.0,0.0
2025-04-08T14:25:27.644017,306781609,161884735,251.0,0.0
2025-04-08T14:25:28.645911,306785480,161888710,3871.0,3975.0
2025-04-08T14:25:29.647982,306785480,161888710,0.0,0.0
2025-04-08T14:25:30.649824,306785480,161888710,0.0,0.0
2025-04-08T14:25:31.651707,306789218,161892508,3738.0,3798.0
2025-04-08T14:25:32.653581,306789218,161892508,0.0,0.0
2025-04-08T14:25:33.655443,306789218,161892508,0.0,0.0
2025-04-08T14:25:34.657264,306799497,161903238,10279.0,10730.0
2025-04-08T14:25:35.659006,306800334,161904446,837.0,1208.0
2025-04-08T14:25:36.660999,306800605,161904901,271.0,455.0
2025-04-08T14:25:37.662488,306804480,161908790,3875.0,3889.0
2025-04-08T14:25:38.663627,306808732,161912190,4252.0,3400.0
2025-04-08T14:25:39.665860,306808732,161912281,0.0,91.0
2025-04-08T14:25:40.668122,306812539,161916079,3807.0,3798.0
2025-04-08T14:25:41.669490,306812539,161916079,0.0,0.0
2025-04-08T14:25:42.671735,306812539,161916079,0.0,0.0
2025-04-08T14:25:43.673732,306816547,161920147,4008.0,4068.0
2025-04-08T14:25:44.675707,306816547,161920382,0.0,235.0
2025-04-08T14:25:45.677476,306816940,161920973,393.0,591.0
2025-04-08T14:25:46.678537,306820678,161925006,3738.0,4033.0
2025-04-08T14:25:47.679660,306820678,161925241,0.0,235.0
2025-04-08T14:25:48.681500,306820768,161925241,90.0,0.0
