exec,label,timestamp,cpu,mem
749,talker,1742955783,0.0,2772.0
749,talker,1742955783,0.0,2772.0
749,talker,1742955784,0.0,2772.0
749,talker,1742955785,5.9,2772.0
749,talker,1742955786,0.0,2772.0
749,talker,1742955787,5.9,2772.0
749,talker,1742955788,0.0,2772.0
749,talker,1742955789,0.0,2772.0
749,talker,1742955790,0.0,2772.0
749,talker,1742955791,0.0,2772.0
749,talker,1742955792,0.0,2772.0
749,talker,1742955793,0.0,2772.0
749,talker,1742955794,0.0,2772.0
749,talker,1742955795,5.9,2772.0
749,talker,1742955796,0.0,2772.0
749,talker,1742955797,0.0,2772.0
749,talker,1742955798,0.0,2772.0
749,talker,1742955799,0.0,2772.0
749,talker,1742955800,0.0,2772.0
749,talker,1742955801,0.0,2772.0
749,talker,1742955802,0.0,2772.0
749,talker,1742955803,0.0,2772.0
749,talker,1742955804,0.0,2772.0
749,talker,1742955805,0.0,2772.0
749,talker,1742955806,0.0,2772.0
749,talker,1742955807,0.0,2772.0
749,talker,1742955808,0.0,2772.0
749,talker,1742955809,0.0,2772.0
749,talker,1742955810,0.0,2772.0
749,talker,1742955811,0.0,2772.0
749,talker,1742955812,0.0,2772.0
749,talker,1742955813,0.0,2772.0
749,talker,1742955814,5.9,2772.0
749,talker,1742955815,0.0,2772.0
749,talker,1742955816,0.0,2772.0
749,talker,1742955817,0.0,2772.0
749,talker,1742955818,5.9,2772.0
749,talker,1742955819,0.0,2772.0
749,talker,1742955820,5.9,2772.0
749,talker,1742955821,0.0,2772.0
749,talker,1742955822,0.0,2772.0
749,talker,1742955823,0.0,2772.0
749,talker,1742955824,5.9,2772.0
749,talker,1742955825,0.0,2772.0
749,talker,1742955826,0.0,2772.0
749,talker,1742955827,0.0,2772.0
749,talker,1742955828,0.0,2772.0
749,talker,1742955829,0.0,2772.0
749,talker,1742955831,0.0,2772.0
749,talker,1742955831,0.0,2772.0
749,talker,1742955832,0.0,2772.0
749,talker,1742955833,5.9,2772.0
749,talker,1742955835,0.0,2772.0
749,talker,1742955836,0.0,2772.0
749,talker,1742955837,0.0,2772.0
749,talker,1742955838,0.0,2772.0
749,talker,1742955839,0.0,2772.0
749,talker,1742955840,5.9,2772.0
749,talker,1742955841,0.0,2772.0
749,talker,1742955842,6.2,2772.0
749,talker,1742955843,0.0,2772.0
749,talker,1742955844,0.0,2772.0
749,talker,1742955845,0.0,2772.0
749,talker,1742955846,0.0,2772.0
749,talker,1742955847,0.0,2772.0
749,talker,1742955848,0.0,2772.0
749,talker,1742955849,6.2,2772.0
749,talker,1742955850,0.0,2772.0
749,talker,1742955851,0.0,2772.0
749,talker,1742955852,0.0,2772.0
749,talker,1742955853,0.0,2772.0
749,talker,1742955854,0.0,2772.0
749,talker,1742955855,0.0,2772.0
749,talker,1742955856,5.9,2772.0
749,talker,1742955857,0.0,2772.0
749,talker,1742955858,0.0,2772.0
749,talker,1742955859,0.0,2772.0
749,talker,1742955860,5.9,2772.0
749,talker,1742955861,0.0,2772.0
749,talker,1742955862,0.0,2772.0
749,talker,1742955863,6.2,2772.0
749,talker,1742955864,0.0,2772.0
749,talker,1742955865,5.9,2772.0
749,talker,1742955866,0.0,2772.0
749,talker,1742955867,0.0,2772.0
749,talker,1742955868,0.0,2772.0
749,talker,1742955869,0.0,2772.0
749,talker,1742955870,0.0,2772.0
749,talker,1742955871,5.9,2772.0
749,talker,1742955872,0.0,2772.0
749,talker,1742955873,6.2,2772.0
749,talker,1742955874,0.0,2772.0
749,talker,1742955875,5.9,2772.0
749,talker,1742955876,0.0,2772.0
749,talker,1742955877,5.9,2772.0
749,talker,1742955878,0.0,2772.0
749,talker,1742955879,5.9,2772.0
749,talker,1742955880,0.0,2772.0
749,talker,1742955881,5.9,2772.0
749,talker,1742955882,0.0,2772.0
749,talker,1742955883,0.0,2772.0
749,talker,1742955884,0.0,2772.0
749,talker,1742955885,6.2,2772.0
749,talker,1742955886,0.0,2772.0
749,talker,1742955887,5.9,2772.0
749,talker,1742955888,0.0,2772.0
749,talker,1742955889,5.9,2772.0
749,talker,1742955890,0.0,2772.0
749,talker,1742955891,6.2,2772.0
749,talker,1742955892,0.0,2772.0
749,talker,1742955893,0.0,2772.0
749,talker,1742955894,0.0,2772.0
749,talker,1742955895,0.0,2772.0
749,talker,1742955896,6.2,2772.0
749,talker,1742955897,0.0,2772.0
749,talker,1742955898,5.9,2772.0
749,talker,1742955899,0.0,2772.0
749,talker,1742955900,70.6,2772.0
749,talker,1742955901,0.0,0.0
749,talker,1742955902,0.0,0.0
749,talker,1742955903,0.0,0.0
749,talker,1742955904,0.0,0.0
749,talker,1742955905,0.0,0.0
