timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-04-10T05:14:19.734686,813208916,511810838,1876.0,1916.0
2025-04-10T05:14:20.736467,813209053,511811020,137.0,182.0
2025-04-10T05:14:21.738350,813209053,511811020,0.0,0.0
2025-04-10T05:14:22.740092,813211151,511813108,2098.0,2088.0
2025-04-10T05:14:23.741429,813211151,511813108,0.0,0.0
2025-04-10T05:14:24.742419,813211151,511813108,0.0,0.0
2025-04-10T05:14:25.743375,813213077,511815024,1926.0,1916.0
2025-04-10T05:14:26.744400,813213200,511815197,123.0,173.0
2025-04-10T05:14:27.745375,813213200,511815197,0.0,0.0
2025-04-10T05:14:28.746454,813215122,511817113,1922.0,1916.0
2025-04-10T05:14:29.747462,813215168,511817113,46.0,0.0
2025-04-10T05:14:30.748375,813215604,511817233,436.0,120.0
2025-04-10T05:14:31.749691,813217546,511819235,1942.0,2002.0
2025-04-10T05:14:32.751807,813217850,511819512,304.0,277.0
2025-04-10T05:14:33.753697,813218114,511819876,264.0,364.0
2025-04-10T05:14:34.755466,813220222,511821883,2108.0,2007.0
2025-04-10T05:14:35.757280,813220354,511822060,132.0,177.0
2025-04-10T05:14:36.758482,813220747,511822409,393.0,349.0
2025-04-10T05:14:37.759445,813222623,511824325,1876.0,1916.0
2025-04-10T05:14:38.760378,813222623,511824325,0.0,0.0
2025-04-10T05:14:39.761402,813222623,511824325,0.0,0.0
2025-04-10T05:14:40.762413,813224565,511826332,1942.0,2007.0
2025-04-10T05:14:41.764168,813224565,511826332,0.0,0.0
2025-04-10T05:14:42.766129,813224565,511826332,0.0,0.0
2025-04-10T05:14:43.767812,813226441,511828248,1876.0,1916.0
2025-04-10T05:14:44.769514,813226441,511828248,0.0,0.0
2025-04-10T05:14:45.771372,813226441,511828248,0.0,0.0
2025-04-10T05:14:46.773146,813228383,511830255,1942.0,2007.0
2025-04-10T05:14:47.774491,813234800,511836844,6417.0,6589.0
2025-04-10T05:14:48.775455,813234842,511836844,42.0,0.0
2025-04-10T05:14:49.777165,813262399,511848689,27557.0,11845.0
2025-04-10T05:14:50.778927,813305331,511853850,42932.0,5161.0
2025-04-10T05:14:51.780784,813305331,511853850,0.0,0.0
2025-04-10T05:14:52.782517,813314558,511863226,9227.0,9376.0
2025-04-10T05:14:53.784465,813314864,511863652,306.0,426.0
2025-04-10T05:14:54.786507,813315062,511863925,198.0,273.0
2025-04-10T05:14:55.788245,813317448,511866190,2386.0,2265.0
2025-04-10T05:14:56.790137,813317870,511866565,422.0,375.0
2025-04-10T05:14:57.791962,813317936,511866656,66.0,91.0
2025-04-10T05:14:58.793691,813319812,511868572,1876.0,1916.0
2025-04-10T05:14:59.795510,813319812,511868572,0.0,0.0
2025-04-10T05:15:00.797492,813319878,511868663,66.0,91.0
2025-04-10T05:15:01.799400,813321754,511870579,1876.0,1916.0
2025-04-10T05:15:02.801256,813321754,511870579,0.0,0.0
2025-04-10T05:15:03.802473,813321754,511870579,0.0,0.0
2025-04-10T05:15:04.804489,813323630,511872495,1876.0,1916.0
2025-04-10T05:15:05.805488,813323630,511872495,0.0,0.0
2025-04-10T05:15:06.807680,813323630,511872586,0.0,91.0
2025-04-10T05:15:07.809586,813325572,511874502,1942.0,1916.0
2025-04-10T05:15:08.810661,813325572,511874502,0.0,0.0
2025-04-10T05:15:09.812719,813325572,511874502,0.0,0.0
2025-04-10T05:15:10.814690,813327448,511876418,1876.0,1916.0
2025-04-10T05:15:11.816990,813327448,511876418,0.0,0.0
2025-04-10T05:15:12.818391,813327448,511876418,0.0,0.0
2025-04-10T05:15:13.819492,813329630,511878520,2182.0,2102.0
2025-04-10T05:15:14.821217,813329894,511878884,264.0,364.0
2025-04-10T05:15:15.823035,813330026,511879066,132.0,182.0
2025-04-10T05:15:16.824465,813331968,511881073,1942.0,2007.0
2025-04-10T05:15:17.825438,813339954,511883920,7986.0,2847.0
2025-04-10T05:15:18.826536,813340020,511884011,66.0,91.0
2025-04-10T05:15:19.827673,813341896,511885927,1876.0,1916.0
2025-04-10T05:15:20.829635,813342028,511886099,132.0,172.0
2025-04-10T05:15:21.830540,813342094,511886190,66.0,91.0
2025-04-10T05:15:22.831626,813344192,511888278,2098.0,2088.0
2025-04-10T05:15:23.832615,813344192,511888278,0.0,0.0
2025-04-10T05:15:24.834569,813344192,511888278,0.0,0.0
2025-04-10T05:15:25.835724,813346068,511890194,1876.0,1916.0
2025-04-10T05:15:26.837488,813346068,511890194,0.0,0.0
2025-04-10T05:15:27.839283,813346135,511890285,67.0,91.0
2025-04-10T05:15:28.840383,813348011,511892201,1876.0,1916.0
2025-04-10T05:15:29.841238,813348011,511892201,0.0,0.0
2025-04-10T05:15:30.842416,813348011,511892201,0.0,0.0
2025-04-10T05:15:31.843313,813349887,511894117,1876.0,1916.0
2025-04-10T05:15:32.844433,813350019,511894289,132.0,172.0
2025-04-10T05:15:33.845422,813350019,511894289,0.0,0.0
2025-04-10T05:15:34.846431,813352378,511896574,2359.0,2285.0
2025-04-10T05:15:35.848443,813352621,511896938,243.0,364.0
2025-04-10T05:15:36.850168,813352797,511897029,176.0,91.0
2025-04-10T05:15:37.851389,813354673,511898945,1876.0,1916.0
2025-04-10T05:15:38.852291,813354740,511899036,67.0,91.0
2025-04-10T05:15:39.853451,813354740,511899036,0.0,0.0
2025-04-10T05:15:40.854557,813356658,511901014,1918.0,1978.0
2025-04-10T05:15:41.855625,813356725,511901105,67.0,91.0
2025-04-10T05:15:42.856656,813356725,511901105,0.0,0.0
2025-04-10T05:15:43.857716,813358601,511903021,1876.0,1916.0
2025-04-10T05:15:44.859525,813358601,511903021,0.0,0.0
2025-04-10T05:15:45.860556,813358601,511903256,0.0,235.0
2025-04-10T05:15:46.861379,813360519,511905469,1918.0,2213.0
2025-04-10T05:15:47.862246,813360519,511905704,0.0,235.0
2025-04-10T05:15:48.864089,813360586,511906030,67.0,326.0
2025-04-10T05:15:49.865574,813362462,511907946,1876.0,1916.0
2025-04-10T05:15:50.866435,813364270,511913258,1808.0,5312.0
2025-04-10T05:15:51.868308,813406128,511932096,41858.0,18838.0
2025-04-10T05:15:52.869472,813442998,511934877,36870.0,2781.0
2025-04-10T05:15:53.870493,813443065,511934968,67.0,91.0
2025-04-10T05:15:54.871493,813443574,511935523,509.0,555.0
2025-04-10T05:15:55.873510,813445723,511937803,2149.0,2280.0
2025-04-10T05:15:56.874482,813445792,511937894,69.0,91.0
2025-04-10T05:15:57.875392,813446236,511938152,444.0,258.0
2025-04-10T05:15:58.876403,813448181,511940159,1945.0,2007.0
2025-04-10T05:15:59.878899,813448473,511940373,292.0,214.0
2025-04-10T05:16:00.880360,813448930,511940804,457.0,431.0
2025-04-10T05:16:01.881581,813450875,511942811,1945.0,2007.0
2025-04-10T05:16:02.882404,813450875,511942811,0.0,0.0
2025-04-10T05:16:03.883512,813450929,511942811,54.0,0.0
2025-04-10T05:16:04.884627,813452805,511944727,1876.0,1916.0
2025-04-10T05:16:05.886430,813460472,511944899,7667.0,172.0
2025-04-10T05:16:06.887627,813460472,511944899,0.0,0.0
2025-04-10T05:16:07.888749,813462348,511946815,1876.0,1916.0
2025-04-10T05:16:08.890734,813462471,511946906,123.0,91.0
2025-04-10T05:16:09.892356,813462471,511946906,0.0,0.0
2025-04-10T05:16:10.893366,813464347,511948822,1876.0,1916.0
2025-04-10T05:16:11.894395,813464347,511948822,0.0,0.0
2025-04-10T05:16:12.895413,813464347,511948822,0.0,0.0
2025-04-10T05:16:13.896688,813466223,511950738,1876.0,1916.0
2025-04-10T05:16:14.898623,813466343,511950833,120.0,95.0
2025-04-10T05:16:15.899512,813466611,511951197,268.0,364.0
2025-04-10T05:16:16.900493,813481042,511957600,14431.0,6403.0
2025-04-10T05:16:17.901618,813486278,511960348,5236.0,2748.0
2025-04-10T05:16:18.902644,813486278,511960348,0.0,0.0
