timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-04-09T13:51:06.361365,625046433,376113868,3738.0,3798.0
2025-04-09T13:51:07.363305,625046500,376113959,67.0,91.0
2025-04-09T13:51:08.365214,625046944,376114217,444.0,258.0
2025-04-09T13:51:09.367078,625050682,376118015,3738.0,3798.0
2025-04-09T13:51:10.368549,625050749,376118106,67.0,91.0
2025-04-09T13:51:11.370563,625050749,376118106,0.0,0.0
2025-04-09T13:51:12.372593,625054487,376121904,3738.0,3798.0
2025-04-09T13:51:13.374454,625054553,376121990,66.0,86.0
2025-04-09T13:51:14.376231,625054595,376122052,42.0,62.0
2025-04-09T13:51:15.377954,625058333,376125850,3738.0,3798.0
2025-04-09T13:51:16.379739,625058400,376125941,67.0,91.0
2025-04-09T13:51:17.381927,625066386,376128702,7986.0,2761.0
2025-04-09T13:51:18.383738,625070427,376132684,4041.0,3982.0
2025-04-09T13:51:19.386111,625070768,376132856,341.0,172.0
2025-04-09T13:51:20.388300,625070768,376132856,0.0,0.0
2025-04-09T13:51:21.390676,625074609,376136654,3841.0,3798.0
2025-04-09T13:51:22.393011,625074831,376136826,222.0,172.0
2025-04-09T13:51:23.394983,625089978,376153069,15147.0,16243.0
2025-04-09T13:51:24.396898,625094103,376157231,4125.0,4162.0
2025-04-09T13:51:25.398812,625094346,376157504,243.0,273.0
2025-04-09T13:51:26.400852,625094413,376157595,67.0,91.0
2025-04-09T13:51:27.402959,625098151,376161393,3738.0,3798.0
2025-04-09T13:51:28.404906,625098286,376161575,135.0,182.0
2025-04-09T13:51:29.407040,625098549,376161657,263.0,82.0
2025-04-09T13:51:30.408643,625102341,376165455,3792.0,3798.0
2025-04-09T13:51:31.410457,625102455,376165546,114.0,91.0
2025-04-09T13:51:32.411508,625102455,376165546,0.0,0.0
2025-04-09T13:51:33.412645,625106259,376169430,3804.0,3884.0
2025-04-09T13:51:34.414500,625106359,376169430,100.0,0.0
2025-04-09T13:51:35.415688,625106359,376169430,0.0,0.0
2025-04-09T13:51:36.417605,625110097,376173228,3738.0,3798.0
2025-04-09T13:51:37.418509,625167763,376179909,57666.0,6681.0
2025-04-09T13:51:38.420387,625167871,376179995,108.0,86.0
2025-04-09T13:51:39.421328,625171609,376183793,3738.0,3798.0
2025-04-09T13:51:40.422403,625171609,376183793,0.0,0.0
2025-04-09T13:51:41.424397,625171712,376183793,103.0,0.0
2025-04-09T13:51:42.426529,625175492,376187653,3780.0,3860.0
2025-04-09T13:51:43.428695,625175492,376187653,0.0,0.0
2025-04-09T13:51:44.431129,625175931,376188021,439.0,368.0
2025-04-09T13:51:45.433055,625180075,376192595,4144.0,4574.0
2025-04-09T13:51:46.435369,625180215,376193012,140.0,417.0
2025-04-09T13:51:47.437821,625180215,376193247,0.0,235.0
2025-04-09T13:51:48.440165,625184023,376197371,3808.0,4124.0
2025-04-09T13:51:49.442221,625184023,376197371,0.0,0.0
2025-04-09T13:51:50.443662,625190559,376206623,6536.0,9252.0
2025-04-09T13:51:51.445515,625194368,376210512,3809.0,3889.0
2025-04-09T13:51:52.447375,625194368,376210512,0.0,0.0
2025-04-09T13:51:53.448523,625194368,376210512,0.0,0.0
2025-04-09T13:51:54.449498,625198106,376214310,3738.0,3798.0
2025-04-09T13:51:55.450694,625198106,376214310,0.0,0.0
2025-04-09T13:51:56.452367,625198106,376214310,0.0,0.0
2025-04-09T13:51:57.453352,625201844,376218108,3738.0,3798.0
2025-04-09T13:51:58.454574,625201981,376218285,137.0,177.0
2025-04-09T13:51:59.455541,625201981,376218285,0.0,0.0
2025-04-09T13:52:00.456564,625205719,376222083,3738.0,3798.0
2025-04-09T13:52:01.457605,625205822,376222083,103.0,0.0
2025-04-09T13:52:02.458640,625205822,376222083,0.0,0.0
2025-04-09T13:52:03.459662,625229490,376233517,23668.0,11434.0
2025-04-09T13:52:04.461635,625279174,376241870,49684.0,8353.0
2025-04-09T13:52:05.463949,625279445,376242234,271.0,364.0
2025-04-09T13:52:06.466067,625291745,376246214,12300.0,3980.0
2025-04-09T13:52:07.467617,625291745,376246214,0.0,0.0
2025-04-09T13:52:08.468471,625291856,376246367,111.0,153.0
2025-04-09T13:52:09.469598,625296038,376250423,4182.0,4056.0
2025-04-09T13:52:10.470623,625296038,376250423,0.0,0.0
2025-04-09T13:52:11.471491,625296107,376250514,69.0,91.0
2025-04-09T13:52:12.472491,625299845,376254312,3738.0,3798.0
2025-04-09T13:52:13.473501,625299845,376254312,0.0,0.0
2025-04-09T13:52:14.474494,625299845,376254312,0.0,0.0
2025-04-09T13:52:15.475494,625303583,376258110,3738.0,3798.0
2025-04-09T13:52:16.476524,625303583,376258110,0.0,0.0
2025-04-09T13:52:17.477656,625319291,376272544,15708.0,14434.0
2025-04-09T13:52:18.479514,625324503,376277330,5212.0,4786.0
2025-04-09T13:52:19.480510,625324503,376277330,0.0,0.0
2025-04-09T13:52:20.481519,625324503,376277330,0.0,0.0
2025-04-09T13:52:21.482641,625328840,376281452,4337.0,4122.0
2025-04-09T13:52:22.484556,625329062,376281624,222.0,172.0
2025-04-09T13:52:23.485665,625329062,376281624,0.0,0.0
2025-04-09T13:52:24.487838,625332919,376285422,3857.0,3798.0
2025-04-09T13:52:25.489542,625333307,376285881,388.0,459.0
2025-04-09T13:52:26.490651,625333574,376286240,267.0,359.0
2025-04-09T13:52:27.491418,625337379,376290129,3805.0,3889.0
2025-04-09T13:52:28.492555,625337379,376290129,0.0,0.0
2025-04-09T13:52:29.494287,625337613,376290220,234.0,91.0
2025-04-09T13:52:30.496010,625341417,376294104,3804.0,3884.0
2025-04-09T13:52:31.497481,625341459,376294104,42.0,0.0
2025-04-09T13:52:32.499327,625341568,376294257,109.0,153.0
2025-04-09T13:52:33.501008,625345306,376298055,3738.0,3798.0
2025-04-09T13:52:34.502696,625345306,376298055,0.0,0.0
2025-04-09T13:52:35.504436,625345306,376298055,0.0,0.0
2025-04-09T13:52:36.506166,625349044,376301853,3738.0,3798.0
2025-04-09T13:52:37.507885,625349044,376301853,0.0,0.0
2025-04-09T13:52:38.509461,625349044,376301853,0.0,0.0
2025-04-09T13:52:39.511353,625352849,376305742,3805.0,3889.0
2025-04-09T13:52:40.513208,625352849,376305742,0.0,0.0
2025-04-09T13:52:41.514369,625352952,376305742,103.0,0.0
2025-04-09T13:52:42.516247,625356690,376309540,3738.0,3798.0
2025-04-09T13:52:43.517359,625356690,376309540,0.0,0.0
2025-04-09T13:52:44.518458,625356809,376309540,119.0,0.0
2025-04-09T13:52:45.519407,625360667,376313433,3858.0,3893.0
2025-04-09T13:52:46.520361,625360935,376313797,268.0,364.0
2025-04-09T13:52:47.521452,625361271,376314247,336.0,450.0
2025-04-09T13:52:48.522514,625365077,376318136,3806.0,3889.0
2025-04-09T13:52:49.523692,625365131,376318136,54.0,0.0
2025-04-09T13:52:50.525350,625366501,376319044,1370.0,908.0
2025-04-09T13:52:51.526403,625370578,376323297,4077.0,4253.0
2025-04-09T13:52:52.527537,625370716,376323479,138.0,182.0
2025-04-09T13:52:53.529382,625370785,376323570,69.0,91.0
2025-04-09T13:52:54.532634,625374523,376327368,3738.0,3798.0
2025-04-09T13:52:55.534504,625374592,376327459,69.0,91.0
2025-04-09T13:52:56.536708,625374592,376327459,0.0,0.0
2025-04-09T13:52:57.538849,625378372,376331319,3780.0,3860.0
2025-04-09T13:52:58.541198,625378441,376331410,69.0,91.0
2025-04-09T13:52:59.543342,625385560,376338548,7119.0,7138.0
2025-04-09T13:53:00.545458,625389298,376342346,3738.0,3798.0
2025-04-09T13:53:01.547614,625389401,376342346,103.0,0.0
2025-04-09T13:53:02.549666,625389401,376342346,0.0,0.0
2025-04-09T13:53:03.551893,625396394,376349450,6993.0,7104.0
2025-04-09T13:53:04.553433,625396582,376349541,188.0,91.0
2025-04-09T13:53:05.554500,625416512,376357177,19930.0,7636.0
