exec,label,timestamp,cpu
1169,talker,1742736260,36.5
1169,talker,1742736261,29.6
1169,talker,1742736262,25.0
1169,talker,1742736263,21.7
1169,talker,1742736264,19.2
1169,talker,1742736265,17.3
1169,talker,1742736266,15.8
1169,talker,1742736267,14.5
1169,talker,1742736269,13.5
1169,talker,1742736270,11.7
1169,talker,1742736271,11.0
1169,talker,1742736272,10.5
1169,talker,1742736273, 9.9
1169,talker,1742736274, 9.5
1169,talker,1742736275, 9.1
1169,talker,1742736276, 8.7
1169,talker,1742736277, 8.4
1169,talker,1742736278, 8.1
1169,talker,1742736280, 7.9
1169,talker,1742736281, 7.3
1169,talker,1742736282, 7.1
1169,talker,1742736283, 6.9
1169,talker,1742736284, 6.7
1169,talker,1742736285, 6.6
1169,talker,1742736286, 6.4
1169,talker,1742736287, 6.3
1169,talker,1742736288, 6.1
1169,talker,1742736290, 6.0
1169,talker,1742736291, 5.7
1169,talker,1742736292, 5.6
1169,talker,1742736293, 5.5
1169,talker,1742736294, 5.4
1169,talker,1742736295, 5.4
1169,talker,1742736296, 5.3
1169,talker,1742736297, 5.2
1169,talker,1742736298, 5.1
1169,talker,1742736299, 5.0
1169,talker,1742736301, 5.0
1169,talker,1742736302, 4.8
1169,talker,1742736303, 4.7
1169,talker,1742736304, 4.6
1169,talker,1742736305, 4.6
1169,talker,1742736306, 4.5
1169,talker,1742736307, 4.5
1169,talker,1742736308, 4.4
1169,talker,1742736309, 4.4
1169,talker,1742736310, 4.3
1169,talker,1742736311, 4.3
1169,talker,1742736312, 4.3
1169,talker,1742736314, 4.2
1169,talker,1742736315, 4.1
1169,talker,1742736316, 4.1
1169,talker,1742736317, 4.0
1169,talker,1742736318, 4.0
1169,talker,1742736319, 4.0
1169,talker,1742736320, 3.9
1169,talker,1742736321, 3.9
1169,talker,1742736322, 3.9
1169,talker,1742736323, 3.8
1169,talker,1742736324, 3.8
1169,talker,1742736325, 3.8
1169,talker,1742736327, 3.8
1169,talker,1742736328, 3.7
1169,talker,1742736329, 3.6
1169,talker,1742736330, 3.6
1169,talker,1742736331, 3.6
1169,talker,1742736332, 3.6
1169,talker,1742736333, 3.6
1169,talker,1742736334, 3.5
1169,talker,1742736335, 3.5
1169,talker,1742736336, 3.5
1169,talker,1742736338, 3.5
1169,talker,1742736339, 3.4
1169,talker,1742736340, 3.4
1169,talker,1742736341, 3.4
1169,talker,1742736342, 3.4
1169,talker,1742736343, 3.4
1169,talker,1742736344, 3.4
1169,talker,1742736345, 3.3
1169,talker,1742736347, 3.3
1169,talker,1742736348, 3.3
1169,talker,1742736349, 3.3
1169,talker,1742736350, 3.2
1169,talker,1742736351, 3.2
1169,talker,1742736352, 3.2
1169,talker,1742736353, 3.2
1169,talker,1742736354, 3.2
1169,talker,1742736355, 3.2
1169,talker,1742736357, 3.2
1169,talker,1742736358, 3.1
1169,talker,1742736359, 3.1
1169,talker,1742736360, 3.1
1169,talker,1742736361, 3.1
1169,talker,1742736362, 3.1
1169,talker,1742736363, 3.1
1169,talker,1742736364, 3.1
1169,talker,1742736366, 3.1
1169,talker,1742736367, 3.0
1169,talker,1742736368, 3.0
1169,talker,1742736369, 3.0
1169,talker,1742736370, 3.0
1169,talker,1742736371, 3.0
1169,talker,1742736372, 3.0
1169,talker,1742736373, 3.0
1169,talker,1742736374, 3.0
1169,talker,1742736376, 3.0
1169,talker,1742736377, 2.9
1169,talker,1742736378,
1169,talker,1742736379,
1169,talker,1742736380,
1169,talker,1742736381,
1169,talker,1742736382,
