exec,label,timestamp,cpu
1288,listener,1743032172,39.2
1288,listener,1743032174,33.0
1288,listener,1743032175,29.1
1288,listener,1743032176,26.2
1288,listener,1743032177,24.0
1288,listener,1743032178,22.3
1288,listener,1743032179,21.0
1288,listener,1743032180,19.8
1288,listener,1743032181,18.8
1288,listener,1743032182,18.0
1288,listener,1743032183,17.2
1288,listener,1743032184,16.7
1288,listener,1743032185,16.1
1288,listener,1743032186,15.7
1288,listener,1743032187,14.4
1288,listener,1743032188,14.1
1288,listener,1743032189,13.9
1288,listener,1743032191,13.5
1288,listener,1743032192,13.3
1288,listener,1743032193,13.1
1288,listener,1743032194,13.0
1288,listener,1743032195,12.8
1288,listener,1743032196,12.6
1288,listener,1743032197,12.5
1288,listener,1743032198,12.3
1288,listener,1743032199,12.2
1288,listener,1743032200,12.0
1288,listener,1743032201,11.9
1288,listener,1743032202,11.8
1288,listener,1743032203,11.7
1288,listener,1743032204,11.6
1288,listener,1743032205,11.5
1288,listener,1743032206,11.5
1288,listener,1743032207,11.3
1288,listener,1743032208,11.3
1288,listener,1743032209,10.9
1288,listener,1743032210,10.9
1288,listener,1743032211,10.8
1288,listener,1743032213,10.7
1288,listener,1743032214,10.7
1288,listener,1743032215,10.6
1288,listener,1743032216,10.6
1288,listener,1743032217,10.5
1288,listener,1743032218,10.5
1288,listener,1743032219,10.4
1288,listener,1743032220,10.4
1288,listener,1743032221,10.3
1288,listener,1743032222,10.3
1288,listener,1743032223,10.2
1288,listener,1743032224,10.2
1288,listener,1743032225,10.2
1288,listener,1743032226,10.1
1288,listener,1743032227,10.1
1288,listener,1743032228,10.1
1288,listener,1743032229,10.1
1288,listener,1743032230,10.0
1288,listener,1743032231, 9.9
1288,listener,1743032232, 9.8
1288,listener,1743032234, 9.8
1288,listener,1743032235, 9.8
1288,listener,1743032236, 9.8
1288,listener,1743032237, 9.8
1288,listener,1743032238, 9.7
1288,listener,1743032239, 9.7
1288,listener,1743032240, 9.7
1288,listener,1743032241, 9.7
1288,listener,1743032242, 9.6
1288,listener,1743032243, 9.6
1288,listener,1743032244, 9.6
1288,listener,1743032245, 9.6
1288,listener,1743032246, 9.6
1288,listener,1743032247, 9.6
1288,listener,1743032248, 9.6
1288,listener,1743032249, 9.6
1288,listener,1743032250, 9.5
1288,listener,1743032251, 9.4
1288,listener,1743032252, 9.4
1288,listener,1743032253, 9.4
1288,listener,1743032255, 9.4
1288,listener,1743032256, 9.4
1288,listener,1743032257, 9.3
1288,listener,1743032258, 9.3
1288,listener,1743032259, 9.3
1288,listener,1743032260, 9.3
1288,listener,1743032261, 9.3
1288,listener,1743032262, 9.3
1288,listener,1743032263, 9.3
1288,listener,1743032264, 9.3
1288,listener,1743032265, 9.3
1288,listener,1743032266, 9.2
1288,listener,1743032267, 9.2
1288,listener,1743032268, 9.2
1288,listener,1743032269, 9.2
1288,listener,1743032270, 9.2
1288,listener,1743032271, 9.2
1288,listener,1743032272, 9.2
1288,listener,1743032273, 9.2
1288,listener,1743032274, 9.1
1288,listener,1743032275, 9.1
1288,listener,1743032277, 9.1
1288,listener,1743032278, 9.1
1288,listener,1743032279, 9.1
1288,listener,1743032280, 9.1
1288,listener,1743032281, 9.1
1288,listener,1743032282, 9.0
1288,listener,1743032283, 9.0
1288,listener,1743032284, 9.0
1288,listener,1743032285, 9.0
1288,listener,1743032286, 9.0
1288,listener,1743032287, 9.0
1288,listener,1743032288, 9.0
1288,listener,1743032289, 9.0
1288,listener,1743032290, 8.9
1288,listener,1743032291, 8.9
1288,listener,1743032292, 8.8
1288,listener,1743032293, 8.7
1288,listener,1743032294, 8.7
1288,listener,1743032295, 8.7
