exec,label,timestamp,cpu,mem
695,listener,1744223505,5.9,2308.0
695,listener,1744223506,0.0,2308.0
695,listener,1744223507,0.0,2308.0
695,listener,1744223508,0.0,2308.0
695,listener,1744223509,0.0,2308.0
695,listener,1744223510,0.0,2308.0
695,listener,1744223511,0.0,2308.0
695,listener,1744223512,0.0,2308.0
695,listener,1744223513,0.0,2308.0
695,listener,1744223514,0.0,2308.0
695,listener,1744223515,0.0,2308.0
695,listener,1744223516,0.0,2308.0
695,listener,1744223517,0.0,2308.0
695,listener,1744223518,0.0,2308.0
695,listener,1744223519,0.0,2308.0
695,listener,1744223520,0.0,2308.0
695,listener,1744223521,0.0,2308.0
695,listener,1744223522,0.0,2308.0
695,listener,1744223523,0.0,2308.0
695,listener,1744223524,0.0,2308.0
695,listener,1744223525,0.0,2308.0
695,listener,1744223526,0.0,2308.0
695,listener,1744223527,0.0,2308.0
695,listener,1744223528,0.0,2308.0
695,listener,1744223529,0.0,2308.0
695,listener,1744223530,0.0,2308.0
695,listener,1744223531,0.0,2308.0
695,listener,1744223532,0.0,2308.0
695,listener,1744223533,0.0,2308.0
695,listener,1744223534,0.0,2308.0
695,listener,1744223535,0.0,2308.0
695,listener,1744223536,0.0,2308.0
695,listener,1744223537,0.0,2308.0
695,listener,1744223539,5.9,2308.0
695,listener,1744223540,0.0,2308.0
695,listener,1744223541,0.0,2308.0
695,listener,1744223542,0.0,2308.0
695,listener,1744223543,0.0,2308.0
695,listener,1744223544,0.0,2308.0
695,listener,1744223545,0.0,2308.0
695,listener,1744223546,0.0,2308.0
695,listener,1744223547,0.0,2308.0
695,listener,1744223548,0.0,2308.0
695,listener,1744223549,0.0,2308.0
695,listener,1744223550,0.0,2308.0
695,listener,1744223551,0.0,2308.0
695,listener,1744223552,0.0,2308.0
695,listener,1744223553,0.0,2308.0
695,listener,1744223554,0.0,2308.0
695,listener,1744223555,0.0,2308.0
695,listener,1744223556,0.0,2308.0
695,listener,1744223557,0.0,2308.0
695,listener,1744223558,0.0,2308.0
695,listener,1744223559,0.0,2308.0
695,listener,1744223560,0.0,2308.0
695,listener,1744223561,0.0,2308.0
695,listener,1744223562,0.0,2308.0
695,listener,1744223563,0.0,2308.0
695,listener,1744223564,0.0,2308.0
695,listener,1744223565,0.0,2308.0
695,listener,1744223566,0.0,2308.0
695,listener,1744223567,0.0,2308.0
695,listener,1744223569,5.9,2308.0
695,listener,1744223570,0.0,2308.0
695,listener,1744223571,0.0,2308.0
695,listener,1744223572,0.0,2308.0
695,listener,1744223573,0.0,2308.0
695,listener,1744223574,0.0,2308.0
695,listener,1744223575,0.0,2308.0
695,listener,1744223576,0.0,2308.0
695,listener,1744223577,0.0,2308.0
695,listener,1744223578,0.0,2308.0
695,listener,1744223579,0.0,2308.0
695,listener,1744223580,0.0,2308.0
695,listener,1744223581,0.0,2308.0
695,listener,1744223582,0.0,2308.0
695,listener,1744223583,0.0,2308.0
695,listener,1744223584,0.0,2308.0
695,listener,1744223585,0.0,2308.0
695,listener,1744223586,0.0,2308.0
695,listener,1744223587,0.0,2308.0
695,listener,1744223588,0.0,2308.0
695,listener,1744223589,0.0,2308.0
695,listener,1744223590,0.0,2308.0
695,listener,1744223591,0.0,2308.0
695,listener,1744223592,0.0,2308.0
695,listener,1744223593,0.0,2308.0
695,listener,1744223594,0.0,2308.0
695,listener,1744223595,0.0,2308.0
695,listener,1744223596,0.0,2308.0
695,listener,1744223597,0.0,2308.0
695,listener,1744223598,5.9,2308.0
695,listener,1744223600,0.0,2308.0
695,listener,1744223601,5.9,2308.0
695,listener,1744223602,0.0,2308.0
695,listener,1744223603,0.0,2308.0
695,listener,1744223604,0.0,2308.0
695,listener,1744223605,0.0,2308.0
695,listener,1744223606,0.0,2308.0
695,listener,1744223607,0.0,2308.0
695,listener,1744223608,0.0,2308.0
695,listener,1744223609,0.0,2308.0
695,listener,1744223610,0.0,2308.0
695,listener,1744223611,0.0,2308.0
695,listener,1744223612,0.0,2308.0
695,listener,1744223613,0.0,2308.0
695,listener,1744223614,0.0,2308.0
695,listener,1744223615,0.0,2308.0
695,listener,1744223616,0.0,2308.0
695,listener,1744223617,0.0,2308.0
695,listener,1744223618,0.0,2308.0
695,listener,1744223619,0.0,2308.0
695,listener,1744223620,0.0,2308.0
695,listener,1744223621,0.0,2308.0
695,listener,1744223622,0.0,2308.0
695,listener,1744223623,0.0,2308.0
695,listener,1744223624,0.0,2308.0
695,listener,1744223625,0.0,2308.0
695,listener,1744223626,0.0,2308.0
695,listener,1744223627,0.0,2308.0
695,listener,1744223628,0.0,0.0
