exec,label,timestamp,cpu,mem
273,talker,1744161328,11.8,2772.0
273,talker,1744161329,11.8,2772.0
273,talker,1744161330,0.0,2772.0
273,talker,1744161331,11.8,2772.0
273,talker,1744161332,5.9,2772.0
273,talker,1744161333,11.8,2772.0
273,talker,1744161334,11.1,2772.0
273,talker,1744161335,11.1,2772.0
273,talker,1744161336,11.8,2772.0
273,talker,1744161337,17.6,2772.0
273,talker,1744161338,11.8,2772.0
273,talker,1744161339,11.8,2772.0
273,talker,1744161340,11.8,2772.0
273,talker,1744161341,11.8,2772.0
273,talker,1744161342,17.6,2772.0
273,talker,1744161343,5.9,2772.0
273,talker,1744161344,11.8,2772.0
273,talker,1744161345,11.8,2772.0
273,talker,1744161346,11.8,2772.0
273,talker,1744161347,17.6,2772.0
273,talker,1744161348,11.8,2772.0
273,talker,1744161348,11.8,2772.0
273,talker,1744161349,11.8,2772.0
273,talker,1744161350,11.8,2772.0
273,talker,1744161351,17.6,2772.0
273,talker,1744161352,17.6,2772.0
273,talker,1744161353,17.6,2772.0
273,talker,1744161354,22.2,2772.0
273,talker,1744161355,5.9,2772.0
273,talker,1744161356,11.8,2772.0
273,talker,1744161357,11.8,2772.0
273,talker,1744161358,12.5,2772.0
273,talker,1744161359,11.8,2772.0
273,talker,1744161360,17.6,2772.0
273,talker,1744161361,17.6,2772.0
273,talker,1744161362,10.5,2772.0
273,talker,1744161363,0.0,2772.0
273,talker,1744161364,11.8,2772.0
273,talker,1744161365,11.8,2772.0
273,talker,1744161366,17.6,2772.0
273,talker,1744161367,17.6,2772.0
273,talker,1744161368,11.8,2772.0
273,talker,1744161369,0.0,2772.0
273,talker,1744161370,11.8,2772.0
273,talker,1744161371,17.6,2772.0
273,talker,1744161372,11.8,2772.0
273,talker,1744161373,11.8,2772.0
273,talker,1744161374,17.6,2772.0
273,talker,1744161375,0.0,2772.0
273,talker,1744161376,11.8,2772.0
273,talker,1744161377,11.8,2772.0
273,talker,1744161378,11.8,2772.0
273,talker,1744161379,17.6,2772.0
273,talker,1744161380,17.6,2772.0
273,talker,1744161381,11.8,2772.0
273,talker,1744161382,17.6,2772.0
273,talker,1744161383,0.0,2772.0
273,talker,1744161384,11.8,2772.0
273,talker,1744161385,11.8,2772.0
273,talker,1744161386,11.1,2772.0
273,talker,1744161387,11.8,2772.0
273,talker,1744161387,11.8,2772.0
273,talker,1744161388,11.8,2772.0
273,talker,1744161389,11.1,2772.0
273,talker,1744161390,5.6,2772.0
273,talker,1744161391,5.6,2772.0
273,talker,1744161392,11.8,2772.0
273,talker,1744161393,11.8,2772.0
273,talker,1744161394,11.8,2772.0
273,talker,1744161395,17.6,2772.0
273,talker,1744161396,17.6,2772.0
273,talker,1744161397,5.9,2772.0
273,talker,1744161398,11.8,2772.0
273,talker,1744161399,11.8,2772.0
273,talker,1744161400,17.6,2772.0
273,talker,1744161401,17.6,2772.0
273,talker,1744161402,5.6,2772.0
273,talker,1744161403,17.6,2772.0
273,talker,1744161404,11.8,2772.0
273,talker,1744161405,17.6,2772.0
273,talker,1744161406,17.6,2772.0
273,talker,1744161407,11.8,2772.0
273,talker,1744161408,11.8,2772.0
273,talker,1744161409,0.0,2772.0
273,talker,1744161410,17.6,2772.0
273,talker,1744161411,17.6,2772.0
273,talker,1744161412,17.6,2772.0
273,talker,1744161413,11.8,2772.0
273,talker,1744161414,5.9,2772.0
273,talker,1744161415,0.0,2772.0
273,talker,1744161416,17.6,2772.0
273,talker,1744161417,5.9,2772.0
273,talker,1744161418,11.8,2772.0
273,talker,1744161419,11.8,2772.0
273,talker,1744161420,11.8,2772.0
273,talker,1744161421,11.8,2772.0
273,talker,1744161422,11.8,2772.0
273,talker,1744161423,17.6,2772.0
273,talker,1744161424,17.6,2772.0
273,talker,1744161425,11.8,2772.0
273,talker,1744161426,5.6,2772.0
273,talker,1744161427,0.0,2772.0
273,talker,1744161428,17.6,2772.0
273,talker,1744161429,11.8,2772.0
273,talker,1744161430,11.8,2772.0
273,talker,1744161430,11.8,2772.0
273,talker,1744161431,11.8,2772.0
273,talker,1744161432,11.8,2772.0
273,talker,1744161433,5.9,2772.0
273,talker,1744161434,5.9,2772.0
273,talker,1744161435,11.8,2772.0
273,talker,1744161436,11.8,2772.0
273,talker,1744161437,11.8,2772.0
273,talker,1744161438,11.8,2772.0
273,talker,1744161439,11.8,2772.0
273,talker,1744161440,23.5,2772.0
273,talker,1744161441,11.8,2772.0
273,talker,1744161442,11.8,2772.0
273,talker,1744161443,17.6,2772.0
273,talker,1744161444,5.9,2772.0
273,talker,1744161445,11.8,2772.0
273,talker,1744161446,0.0,0.0
273,talker,1744161447,0.0,0.0
273,talker,1744161448,0.0,0.0
273,talker,1744161449,0.0,0.0
273,talker,1744161450,0.0,0.0
273,talker,1744161451,0.0,0.0
