exec,label,timestamp,cpu,mem
57,talker,1744129520,0.0,2772.0
57,talker,1744129521,11.8,2772.0
57,talker,1744129522,17.6,2772.0
57,talker,1744129523,11.8,2772.0
57,talker,1744129524,0.0,2772.0
57,talker,1744129524,11.1,2772.0
57,talker,1744129525,11.8,2772.0
57,talker,1744129526,11.8,2772.0
57,talker,1744129527,17.6,2772.0
57,talker,1744129528,11.8,2772.0
57,talker,1744129529,11.8,2772.0
57,talker,1744129530,11.8,2772.0
57,talker,1744129531,0.0,2772.0
57,talker,1744129532,11.8,2772.0
57,talker,1744129533,11.8,2772.0
57,talker,1744129534,11.8,2772.0
57,talker,1744129535,17.6,2772.0
57,talker,1744129536,5.9,2772.0
57,talker,1744129537,11.8,2772.0
57,talker,1744129537,17.6,2772.0
57,talker,1744129538,5.9,2772.0
57,talker,1744129539,17.6,2772.0
57,talker,1744129540,11.8,2772.0
57,talker,1744129541,5.9,2772.0
57,talker,1744129542,11.8,2772.0
57,talker,1744129543,17.6,2772.0
57,talker,1744129544,11.8,2772.0
57,talker,1744129545,17.6,2772.0
57,talker,1744129546,17.6,2772.0
57,talker,1744129547,11.8,2772.0
57,talker,1744129548,11.8,2772.0
57,talker,1744129549,0.0,2772.0
57,talker,1744129550,17.6,2772.0
57,talker,1744129550,11.8,2772.0
57,talker,1744129551,10.0,2772.0
57,talker,1744129552,11.8,2772.0
57,talker,1744129553,17.6,2772.0
57,talker,1744129554,11.8,2772.0
57,talker,1744129555,5.9,2772.0
57,talker,1744129556,11.8,2772.0
57,talker,1744129557,11.8,2772.0
57,talker,1744129558,11.8,2772.0
57,talker,1744129559,11.1,2772.0
57,talker,1744129560,11.8,2772.0
57,talker,1744129561,17.6,2772.0
57,talker,1744129562,11.8,2772.0
57,talker,1744129563,16.7,2772.0
57,talker,1744129564,0.0,2772.0
57,talker,1744129564,17.6,2772.0
57,talker,1744129565,17.6,2772.0
57,talker,1744129566,11.8,2772.0
57,talker,1744129567,11.8,2772.0
57,talker,1744129568,11.8,2772.0
57,talker,1744129569,11.8,2772.0
57,talker,1744129570,11.1,2772.0
57,talker,1744129571,0.0,2772.0
57,talker,1744129572,11.8,2772.0
57,talker,1744129573,11.8,2772.0
57,talker,1744129574,11.8,2772.0
57,talker,1744129575,11.8,2772.0
57,talker,1744129576,5.9,2772.0
57,talker,1744129577,11.8,2772.0
57,talker,1744129577,11.8,2772.0
57,talker,1744129578,5.6,2772.0
57,talker,1744129579,11.8,2772.0
57,talker,1744129580,11.8,2772.0
57,talker,1744129581,0.0,2772.0
57,talker,1744129582,11.8,2772.0
57,talker,1744129583,11.8,2772.0
57,talker,1744129584,11.1,2772.0
57,talker,1744129585,12.5,2772.0
57,talker,1744129586,5.9,2772.0
57,talker,1744129587,17.6,2772.0
57,talker,1744129588,17.6,2772.0
57,talker,1744129589,5.9,2772.0
57,talker,1744129589,11.8,2772.0
57,talker,1744129590,11.8,2772.0
57,talker,1744129591,11.8,2772.0
57,talker,1744129592,11.8,2772.0
57,talker,1744129593,17.6,2772.0
57,talker,1744129594,11.8,2772.0
57,talker,1744129595,11.8,2772.0
57,talker,1744129596,5.9,2772.0
57,talker,1744129597,17.6,2772.0
57,talker,1744129598,17.6,2772.0
57,talker,1744129599,5.6,2772.0
57,talker,1744129600,11.8,2772.0
57,talker,1744129601,11.8,2772.0
57,talker,1744129602,17.6,2772.0
57,talker,1744129602,11.8,2772.0
57,talker,1744129603,5.9,2772.0
57,talker,1744129604,11.8,2772.0
57,talker,1744129605,11.8,2772.0
57,talker,1744129606,5.9,2772.0
57,talker,1744129607,11.8,2772.0
57,talker,1744129608,11.8,2772.0
57,talker,1744129609,11.8,2772.0
57,talker,1744129610,11.1,2772.0
57,talker,1744129611,17.6,2772.0
57,talker,1744129612,5.9,2772.0
57,talker,1744129613,11.8,2772.0
57,talker,1744129614,11.8,2772.0
57,talker,1744129615,11.8,2772.0
57,talker,1744129615,11.1,2772.0
57,talker,1744129616,11.8,2772.0
57,talker,1744129617,11.8,2772.0
57,talker,1744129618,17.6,2772.0
57,talker,1744129619,11.1,2772.0
57,talker,1744129620,17.6,2772.0
57,talker,1744129621,11.8,2772.0
57,talker,1744129622,5.9,2772.0
57,talker,1744129623,11.8,2772.0
57,talker,1744129624,11.8,2772.0
57,talker,1744129625,0.0,2772.0
57,talker,1744129626,11.8,2772.0
57,talker,1744129627,17.6,2772.0
57,talker,1744129628,5.9,2772.0
57,talker,1744129628,11.8,2772.0
57,talker,1744129629,11.8,2772.0
57,talker,1744129630,16.7,2772.0
57,talker,1744129631,11.8,2772.0
57,talker,1744129632,11.8,2772.0
57,talker,1744129633,5.6,2772.0
57,talker,1744129634,17.6,2772.0
57,talker,1744129635,11.8,2772.0
57,talker,1744129636,11.8,2772.0
57,talker,1744129637,17.6,2772.0
57,talker,1744129638,0.0,0.0
57,talker,1744129639,0.0,0.0
57,talker,1744129640,0.0,0.0
57,talker,1744129641,0.0,0.0
57,talker,1744129642,0.0,0.0
57,talker,1744129643,0.0,0.0
57,talker,1744129644,0.0,0.0
