timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-03-24T20:18:56.934195,781165506,323584148,1117.0,1020.0
2025-03-24T20:18:57.935122,781166444,323585106,938.0,958.0
2025-03-24T20:18:58.936645,781166948,323585278,504.0,172.0
2025-03-24T20:18:59.938164,781175991,323589075,9043.0,3797.0
2025-03-24T20:19:00.939764,781176989,323590033,998.0,958.0
2025-03-24T20:19:01.941244,781176989,323590033,0.0,0.0
2025-03-24T20:19:02.942165,781178064,323590991,1075.0,958.0
2025-03-24T20:19:03.943667,781179056,323591949,992.0,958.0
2025-03-24T20:19:04.945194,781179418,323592121,362.0,172.0
2025-03-24T20:19:05.946285,781180034,323593079,616.0,958.0
2025-03-24T20:19:06.947862,781181408,323594037,1374.0,958.0
2025-03-24T20:19:07.949400,781181408,323594037,0.0,0.0
2025-03-24T20:19:08.950190,781182579,323595077,1171.0,1040.0
2025-03-24T20:19:09.951307,781183559,323596035,980.0,958.0
2025-03-24T20:19:10.952148,781183661,323596035,102.0,0.0
2025-03-24T20:19:11.953751,781184760,323596993,1099.0,958.0
2025-03-24T20:19:12.955219,781185800,323597951,1040.0,958.0
2025-03-24T20:19:13.956780,781185842,323598071,42.0,120.0
2025-03-24T20:19:14.958442,781187642,323599554,1800.0,1483.0
2025-03-24T20:19:15.960045,781188688,323600512,1046.0,958.0
2025-03-24T20:19:16.961750,781188748,323600512,60.0,0.0
2025-03-24T20:19:17.963180,781189763,323601470,1015.0,958.0
2025-03-24T20:19:18.964751,781190761,323602428,998.0,958.0
2025-03-24T20:19:19.966257,781191636,323603179,875.0,751.0
2025-03-24T20:19:20.967200,781248336,323610042,56700.0,6863.0
2025-03-24T20:19:21.968794,781249274,323611000,938.0,958.0
2025-03-24T20:19:22.970509,781249376,323611062,102.0,62.0
2025-03-24T20:19:23.971272,781250433,323612020,1057.0,958.0
2025-03-24T20:19:24.972218,781251473,323612978,1040.0,958.0
2025-03-24T20:19:25.973782,781251515,323612978,42.0,0.0
2025-03-24T20:19:26.975329,781252632,323613936,1117.0,958.0
2025-03-24T20:19:27.977184,781253866,323614894,1234.0,958.0
2025-03-24T20:19:28.978985,781254010,323614894,144.0,0.0
2025-03-24T20:19:29.980223,781262927,323619273,8917.0,4379.0
2025-03-24T20:19:30.982134,781263967,323620231,1040.0,958.0
2025-03-24T20:19:31.983307,781264009,323620231,42.0,0.0
2025-03-24T20:19:32.984848,781265049,323621189,1040.0,958.0
2025-03-24T20:19:33.986395,781266071,323622147,1022.0,958.0
2025-03-24T20:19:34.988028,781266481,323622319,410.0,172.0
2025-03-24T20:19:35.989246,781267496,323623277,1015.0,958.0
2025-03-24T20:19:36.990149,781268494,323624235,998.0,958.0
2025-03-24T20:19:37.991282,781268494,323624235,0.0,0.0
2025-03-24T20:19:38.992382,781269569,323625193,1075.0,958.0
2025-03-24T20:19:39.993241,781270507,323626151,938.0,958.0
2025-03-24T20:19:40.994250,781270507,323626151,0.0,0.0
2025-03-24T20:19:41.995161,781271582,323627109,1075.0,958.0
2025-03-24T20:19:42.996189,781272520,323628067,938.0,958.0
2025-03-24T20:19:43.998769,781272580,323628067,60.0,0.0
2025-03-24T20:19:45.000202,781273595,323629025,1015.0,958.0
