exec,label,timestamp,cpu
963,talker,1742987263,52.6
963,talker,1742987265,39.7
963,talker,1742987266,32.2
963,talker,1742987267,27.0
963,talker,1742987268,23.4
963,talker,1742987269,20.7
963,talker,1742987270,18.5
963,talker,1742987271,15.3
963,talker,1742987272,14.1
963,talker,1742987273,13.2
963,talker,1742987274,12.4
963,talker,1742987275,11.7
963,talker,1742987276,11.0
963,talker,1742987277,10.5
963,talker,1742987278,10.0
963,talker,1742987279, 9.5
963,talker,1742987280, 9.2
963,talker,1742987281, 8.8
963,talker,1742987282, 8.5
963,talker,1742987283, 8.2
963,talker,1742987284, 7.9
963,talker,1742987285, 7.6
963,talker,1742987286, 7.4
963,talker,1742987287, 7.2
963,talker,1742987288, 7.0
963,talker,1742987289, 6.8
963,talker,1742987290, 6.6
963,talker,1742987291, 6.5
963,talker,1742987292, 6.4
963,talker,1742987293, 6.2
963,talker,1742987294, 6.1
963,talker,1742987295, 5.9
963,talker,1742987296, 5.8
963,talker,1742987297, 5.7
963,talker,1742987298, 5.6
963,talker,1742987299, 5.5
963,talker,1742987300, 5.4
963,talker,1742987301, 5.3
963,talker,1742987302, 5.2
963,talker,1742987303, 5.1
963,talker,1742987304, 5.0
963,talker,1742987305, 5.0
963,talker,1742987306, 4.9
963,talker,1742987307, 4.8
963,talker,1742987309, 4.7
963,talker,1742987310, 4.7
963,talker,1742987311, 4.6
963,talker,1742987312, 4.6
963,talker,1742987313, 4.5
963,talker,1742987314, 4.4
963,talker,1742987315, 4.4
963,talker,1742987316, 4.3
963,talker,1742987317, 4.2
963,talker,1742987318, 4.2
963,talker,1742987319, 4.1
963,talker,1742987320, 4.1
963,talker,1742987321, 4.0
963,talker,1742987322, 4.0
963,talker,1742987323, 4.0
963,talker,1742987324, 3.9
963,talker,1742987325, 3.9
963,talker,1742987326, 3.9
963,talker,1742987327, 3.8
963,talker,1742987328, 3.8
963,talker,1742987329, 3.7
963,talker,1742987330, 3.7
963,talker,1742987331, 3.7
963,talker,1742987332, 3.6
963,talker,1742987333, 3.6
963,talker,1742987334, 3.6
963,talker,1742987335, 3.6
963,talker,1742987336, 3.5
963,talker,1742987337, 3.5
963,talker,1742987338, 3.5
963,talker,1742987339, 3.5
963,talker,1742987340, 3.5
963,talker,1742987341, 3.4
963,talker,1742987342, 3.4
963,talker,1742987343, 3.4
963,talker,1742987344, 3.4
963,talker,1742987345, 3.3
963,talker,1742987346, 3.3
963,talker,1742987347, 3.3
963,talker,1742987348, 3.3
963,talker,1742987349, 3.3
963,talker,1742987350, 3.2
963,talker,1742987351, 3.2
963,talker,1742987352, 3.2
963,talker,1742987353, 3.2
963,talker,1742987354, 3.2
963,talker,1742987355, 3.1
963,talker,1742987357, 3.1
963,talker,1742987358, 3.1
963,talker,1742987359, 3.1
963,talker,1742987360, 3.1
963,talker,1742987361, 3.1
963,talker,1742987362, 3.0
963,talker,1742987363, 3.0
963,talker,1742987364, 3.0
963,talker,1742987365, 3.0
963,talker,1742987366, 3.0
963,talker,1742987367, 3.0
963,talker,1742987368, 2.9
963,talker,1742987369, 2.9
963,talker,1742987370, 2.9
963,talker,1742987371, 2.9
963,talker,1742987372, 2.9
963,talker,1742987373, 2.9
963,talker,1742987374, 2.9
963,talker,1742987375, 2.9
963,talker,1742987376, 2.8
963,talker,1742987377, 2.8
963,talker,1742987378, 2.8
963,talker,1742987379, 2.8
963,talker,1742987380, 2.8
963,talker,1742987381,
963,talker,1742987382,
963,talker,1742987383,
963,talker,1742987384,
963,talker,1742987385,
963,talker,1742987386,
