Date,CPU Utilization,CPU Power
2025-03-20 13:11:50,0.12594458438287,4.90664166666951
2025-03-20 13:11:51,0.12784810126582,3.02570259580009
2025-03-20 13:11:52,0.12642225031606,5.47789150943297
2025-03-20 13:11:53,0.11809045226131,5.39136943712738
2025-03-20 13:11:54,0.10401002506266,5.44226995104915
2025-03-20 13:11:55,0.09068010075567,4.65648946478884
2025-03-20 13:11:56,0.10957178841310,4.68812849999813
2025-03-20 13:11:57,0.12562814070352,5.24611734104480
2025-03-20 13:11:58,0.10275689223058,5.14842485914824
2025-03-20 13:11:59,0.10566037735849,5.20567267132399
2025-03-20 13:12:00,0.10804020100503,4.94827840763929
2025-03-20 13:12:01,0.10427135678392,5.37934419858011
2025-03-20 13:12:02,0.09547738693467,4.94388388148638
2025-03-20 13:12:03,0.11586901763224,4.82938684705364
2025-03-20 13:12:04,0.11654135338346,5.20027047169575
2025-03-20 13:12:05,0.09661229611041,5.02074503053121
2025-03-20 13:12:06,0.09786700125471,4.49971496000246
2025-03-20 13:12:07,0.10175879396985,4.85560124999211
2025-03-20 13:12:08,0.10163111668758,4.98005432609352
2025-03-20 13:12:09,0.10188679245283,4.76517469654570
2025-03-20 13:12:10,0.10288582183187,4.68865653691851
2025-03-20 13:12:11,0.10301507537688,4.80378982312874
2025-03-20 13:12:12,0.10301507537688,4.78194502777680
2025-03-20 13:12:13,0.10414052697616,4.48002323418032
2025-03-20 13:12:14,0.10668380462725,5.24623748610894
2025-03-20 13:12:15,0.09296482412060,4.79975580152316
2025-03-20 13:12:16,0.09535759096612,4.33766929801540
2025-03-20 13:12:17,0.10050251256281,5.15396090225261
2025-03-20 13:12:18,0.09912170639900,4.70003267605629
2025-03-20 13:12:19,0.10163111668758,4.51590411038493
2025-03-20 13:12:20,0.11394101876676,5.15528754601543
2025-03-20 13:12:21,0.10878112712975,4.99436456706995
2025-03-20 13:12:22,0.09673366834171,4.76558529530596
2025-03-20 13:12:23,0.10025062656642,5.70829129770739
2025-03-20 13:12:24,0.08793969849246,4.92232246153715
2025-03-20 13:12:25,0.09661229611041,4.76273387333427
2025-03-20 13:12:26,0.10175879396985,5.44511089050991
2025-03-20 13:12:27,0.10037641154329,5.05086433566566
2025-03-20 13:12:28,0.10275689223058,4.88579268830635
2025-03-20 13:12:29,0.10427135678392,5.73110300735543
2025-03-20 13:12:30,0.08886107634543,4.57435173381603
2025-03-20 13:12:31,0.09661229611041,4.83693915384132
2025-03-20 13:12:32,0.10037641154329,5.30286470588180
2025-03-20 13:12:33,0.10012515644556,4.92284555555671
2025-03-20 13:12:34,0.10301507537688,4.83039126316132
2025-03-20 13:12:35,0.10664993726474,5.38386541379040
2025-03-20 13:12:36,0.08919597989950,4.78364221212222
2025-03-20 13:12:37,0.09673366834171,4.79707415385033
2025-03-20 13:12:38,0.10163111668758,5.19826304347795
2025-03-20 13:12:39,0.09937106918239,4.61572646206779
2025-03-20 13:12:40,0.10288582183187,3.23453047659875
2025-03-20 13:12:41,0.09284818067754,4.99983007752074
2025-03-20 13:12:42,0.09798994974874,4.76429218704885
2025-03-20 13:12:43,0.10050251256281,4.84531887324074
2025-03-20 13:12:44,0.10037641154329,4.90847884891756
2025-03-20 13:12:45,0.10552763819095,4.57816046154207
2025-03-20 13:12:46,0.10539523212045,4.68990996078355
2025-03-20 13:12:47,0.10552763819095,5.34638785401633
2025-03-20 13:12:48,0.09033877038896,4.54357028570940
2025-03-20 13:12:49,0.09661229611041,4.38127484666368
2025-03-20 13:12:50,0.10163111668758,5.10896680292284
2025-03-20 13:12:51,0.10175879396985,4.78837856249447
2025-03-20 13:12:52,0.10533159947984,4.39052540463035
2025-03-20 13:12:53,0.12845303867403,5.13866607812497
2025-03-20 13:12:54,0.09685534591195,5.03452330769170
2025-03-20 13:12:55,0.09649122807018,4.77316685999957
2025-03-20 13:12:56,0.09912170639900,5.73483536434301
2025-03-20 13:12:57,0.09045226130653,5.09852215384688
2025-03-20 13:12:58,0.09535759096612,4.93546890141443
2025-03-20 13:12:59,0.10175879396985,5.28845148251794
2025-03-20 13:13:00,0.10062893081761,5.25389257143252
2025-03-20 13:13:01,0.10314465408805,4.91014207947042
2025-03-20 13:13:02,0.10539523212045,5.53938181294219
2025-03-20 13:13:03,0.08908406524467,4.63344445256142
2025-03-20 13:13:04,0.09673366834171,4.95084130215254
2025-03-20 13:13:05,0.09899749373434,5.08365564286214
2025-03-20 13:13:06,0.10175879396985,5.09818078722945
2025-03-20 13:13:07,0.10175879396985,4.85975645638167
2025-03-20 13:13:08,0.10664993726474,5.24948955781807
2025-03-20 13:13:09,0.09056603773585,4.69348227691998
2025-03-20 13:13:10,0.09547738693467,4.55623454546069
2025-03-20 13:13:11,0.10050251256281,4.94693885713683
2025-03-20 13:13:12,0.10150375939850,4.78497587413249
2025-03-20 13:13:13,0.10288582183187,4.49122935897713
2025-03-20 13:13:14,0.10566037735849,5.32773867625159
2025-03-20 13:13:15,0.08897243107769,4.44776081482155
2025-03-20 13:13:16,0.09798994974874,4.76229445714187
2025-03-20 13:13:17,0.10037641154329,4.94265784172797
2025-03-20 13:13:18,0.10188679245283,4.67239518368014
2025-03-20 13:13:19,0.10175879396985,4.60590731999458
2025-03-20 13:13:20,0.10539523212045,5.27698635971115
2025-03-20 13:13:21,0.09182389937107,4.69423126515925
2025-03-20 13:13:22,0.09649122807018,4.46988928571504
2025-03-20 13:13:23,0.10163111668758,4.97553185106037
2025-03-20 13:13:24,0.10358056265985,4.81582982432254
