exec,label,timestamp,cpu,mem
638,talker,1742939500,0.0,2772.0
638,talker,1742939501,5.9,2772.0
638,talker,1742939502,0.0,2772.0
638,talker,1742939503,0.0,2772.0
638,talker,1742939504,0.0,2772.0
638,talker,1742939505,5.9,2772.0
638,talker,1742939506,0.0,2772.0
638,talker,1742939507,0.0,2772.0
638,talker,1742939508,0.0,2772.0
638,talker,1742939509,0.0,2772.0
638,talker,1742939510,0.0,2772.0
638,talker,1742939511,0.0,2772.0
638,talker,1742939512,0.0,2772.0
638,talker,1742939513,0.0,2772.0
638,talker,1742939514,0.0,2772.0
638,talker,1742939515,0.0,2772.0
638,talker,1742939516,0.0,2772.0
638,talker,1742939517,0.0,2772.0
638,talker,1742939518,0.0,2772.0
638,talker,1742939519,0.0,2772.0
638,talker,1742939520,5.9,2772.0
638,talker,1742939521,0.0,2772.0
638,talker,1742939522,0.0,2772.0
638,talker,1742939523,0.0,2772.0
638,talker,1742939524,0.0,2772.0
638,talker,1742939525,0.0,2772.0
638,talker,1742939526,0.0,2772.0
638,talker,1742939527,0.0,2772.0
638,talker,1742939528,0.0,2772.0
638,talker,1742939528,5.9,2772.0
638,talker,1742939529,6.2,2772.0
638,talker,1742939530,0.0,2772.0
638,talker,1742939531,0.0,2772.0
638,talker,1742939532,0.0,2772.0
638,talker,1742939533,0.0,2772.0
638,talker,1742939534,0.0,2772.0
638,talker,1742939535,0.0,2772.0
638,talker,1742939536,5.9,2772.0
638,talker,1742939537,0.0,2772.0
638,talker,1742939538,5.9,2772.0
638,talker,1742939539,0.0,2772.0
638,talker,1742939540,0.0,2772.0
638,talker,1742939541,0.0,2772.0
638,talker,1742939542,0.0,2772.0
638,talker,1742939543,0.0,2772.0
638,talker,1742939544,6.2,2772.0
638,talker,1742939545,5.9,2772.0
638,talker,1742939546,5.9,2772.0
638,talker,1742939547,0.0,2772.0
638,talker,1742939548,5.9,2772.0
638,talker,1742939549,0.0,2772.0
638,talker,1742939550,0.0,2772.0
638,talker,1742939551,0.0,2772.0
638,talker,1742939552,0.0,2772.0
638,talker,1742939553,5.9,2772.0
638,talker,1742939554,5.9,2772.0
638,talker,1742939555,5.9,2772.0
638,talker,1742939556,5.9,2772.0
638,talker,1742939557,5.9,2772.0
638,talker,1742939558,0.0,2772.0
638,talker,1742939559,0.0,2772.0
638,talker,1742939560,5.9,2772.0
638,talker,1742939561,5.9,2772.0
638,talker,1742939562,6.2,2772.0
638,talker,1742939563,0.0,2772.0
638,talker,1742939564,0.0,2772.0
638,talker,1742939565,6.2,2772.0
638,talker,1742939566,5.9,2772.0
638,talker,1742939567,0.0,2772.0
638,talker,1742939568,0.0,2772.0
638,talker,1742939569,0.0,2772.0
638,talker,1742939570,5.9,2772.0
638,talker,1742939571,0.0,2772.0
638,talker,1742939572,0.0,2772.0
638,talker,1742939573,0.0,2772.0
638,talker,1742939574,0.0,2772.0
638,talker,1742939575,0.0,2772.0
638,talker,1742939576,0.0,2772.0
638,talker,1742939577,0.0,2772.0
638,talker,1742939578,0.0,2772.0
638,talker,1742939579,5.9,2772.0
638,talker,1742939580,5.9,2772.0
638,talker,1742939581,6.2,2772.0
638,talker,1742939582,0.0,2772.0
638,talker,1742939583,0.0,2772.0
638,talker,1742939584,0.0,2772.0
638,talker,1742939585,0.0,2772.0
638,talker,1742939586,0.0,2772.0
638,talker,1742939587,0.0,2772.0
638,talker,1742939588,0.0,2772.0
638,talker,1742939589,0.0,2772.0
638,talker,1742939590,0.0,2772.0
638,talker,1742939591,0.0,2772.0
638,talker,1742939591,0.0,2772.0
638,talker,1742939592,6.2,2772.0
638,talker,1742939593,5.9,2772.0
638,talker,1742939594,5.9,2772.0
638,talker,1742939595,0.0,2772.0
638,talker,1742939596,0.0,2772.0
638,talker,1742939597,0.0,2772.0
638,talker,1742939598,0.0,2772.0
638,talker,1742939599,5.9,2772.0
638,talker,1742939600,0.0,2772.0
638,talker,1742939601,0.0,2772.0
638,talker,1742939602,0.0,2772.0
638,talker,1742939603,0.0,2772.0
638,talker,1742939604,0.0,2772.0
638,talker,1742939605,0.0,2772.0
638,talker,1742939606,0.0,2772.0
638,talker,1742939607,0.0,2772.0
638,talker,1742939608,0.0,2772.0
638,talker,1742939609,0.0,2772.0
638,talker,1742939610,0.0,2772.0
638,talker,1742939611,5.9,2772.0
638,talker,1742939612,0.0,2772.0
638,talker,1742939613,6.2,2772.0
638,talker,1742939614,0.0,2772.0
638,talker,1742939615,0.0,2772.0
638,talker,1742939616,0.0,2772.0
638,talker,1742939617,0.0,2772.0
638,talker,1742939618,0.0,0.0
638,talker,1742939619,0.0,0.0
638,talker,1742939620,0.0,0.0
638,talker,1742939621,0.0,0.0
638,talker,1742939622,0.0,0.0
638,talker,1742939623,0.0,0.0
