exec,label,timestamp,cpu
110,listener,1744137323,49.0
110,listener,1744137324,45.8
110,listener,1744137325,44.3
110,listener,1744137326,44.1
110,listener,1744137327,42.5
110,listener,1744137328,41.1
110,listener,1744137329,40.7
110,listener,1744137330,40.1
110,listener,1744137331,43.1
110,listener,1744137332,42.8
110,listener,1744137333,42.0
110,listener,1744137334,41.5
110,listener,1744137335,40.8
110,listener,1744137336,40.6
110,listener,1744137337,40.1
110,listener,1744137338,39.8
110,listener,1744137339,39.6
110,listener,1744137340,39.5
110,listener,1744137340,39.1
110,listener,1744137341,38.8
110,listener,1744137342,38.5
110,listener,1744137343,38.5
110,listener,1744137344,38.6
110,listener,1744137345,38.3
110,listener,1744137346,38.4
110,listener,1744137347,39.6
110,listener,1744137348,39.5
110,listener,1744137349,39.3
110,listener,1744137350,39.3
110,listener,1744137351,39.0
110,listener,1744137352,38.7
110,listener,1744137353,38.6
110,listener,1744137354,38.4
110,listener,1744137355,38.2
110,listener,1744137356,38.1
110,listener,1744137357,38.0
110,listener,1744137357,38.0
110,listener,1744137358,37.8
110,listener,1744137359,37.7
110,listener,1744137360,37.6
110,listener,1744137361,37.4
110,listener,1744137362,37.3
110,listener,1744137363,37.2
110,listener,1744137364,38.0
110,listener,1744137365,37.8
110,listener,1744137366,37.8
110,listener,1744137367,37.7
110,listener,1744137368,37.6
110,listener,1744137369,37.6
110,listener,1744137370,37.5
110,listener,1744137371,37.5
110,listener,1744137372,37.4
110,listener,1744137373,37.3
110,listener,1744137374,37.2
110,listener,1744137374,37.2
110,listener,1744137375,37.1
110,listener,1744137376,37.1
110,listener,1744137377,37.0
110,listener,1744137378,36.9
110,listener,1744137379,36.9
110,listener,1744137380,36.9
110,listener,1744137381,36.8
110,listener,1744137382,37.3
110,listener,1744137383,37.3
110,listener,1744137384,37.2
110,listener,1744137385,37.2
110,listener,1744137386,37.1
110,listener,1744137387,37.0
110,listener,1744137388,36.9
110,listener,1744137389,36.9
110,listener,1744137390,36.9
110,listener,1744137390,36.8
110,listener,1744137391,36.9
110,listener,1744137392,36.8
110,listener,1744137393,36.7
110,listener,1744137394,36.6
110,listener,1744137395,36.6
110,listener,1744137396,36.5
110,listener,1744137397,37.0
110,listener,1744137398,36.9
110,listener,1744137399,36.9
110,listener,1744137400,36.8
110,listener,1744137401,36.8
110,listener,1744137402,36.7
110,listener,1744137403,36.7
110,listener,1744137404,36.7
110,listener,1744137405,36.6
110,listener,1744137406,36.6
110,listener,1744137406,36.6
110,listener,1744137407,36.5
110,listener,1744137408,36.5
110,listener,1744137409,36.6
110,listener,1744137410,36.5
110,listener,1744137411,36.5
110,listener,1744137412,36.5
110,listener,1744137413,36.8
110,listener,1744137414,36.8
110,listener,1744137415,36.7
110,listener,1744137416,36.7
110,listener,1744137417,36.6
110,listener,1744137418,36.6
110,listener,1744137419,36.5
110,listener,1744137420,36.5
110,listener,1744137421,36.6
110,listener,1744137422,36.6
110,listener,1744137422,36.6
110,listener,1744137423,36.5
110,listener,1744137424,36.5
110,listener,1744137425,36.5
110,listener,1744137426,36.5
110,listener,1744137427,36.5
110,listener,1744137428,36.4
110,listener,1744137429,36.4
110,listener,1744137430,36.4
110,listener,1744137431,36.7
110,listener,1744137432,36.6
110,listener,1744137433,36.6
110,listener,1744137434,36.6
110,listener,1744137435,36.6
110,listener,1744137436,36.5
110,listener,1744137437,36.5
110,listener,1744137438,36.5
110,listener,1744137439,36.5
110,listener,1744137439,36.5
110,listener,1744137440,36.4
110,listener,1744137441,36.3
110,listener,1744137442,36.0
110,listener,1744137443,35.7
110,listener,1744137444,35.4
110,listener,1744137445,35.1
110,listener,1744137446,35.1
110,listener,1744137447,
