Date,CPU Utilization,Total Power,CPU Power,GPU Power
2025-03-27 09:41:08,0.14716981132075,6.79081499998574,6.79081499998574,0.00000000000000
2025-03-27 09:41:09,0.20353982300885,7.81687499998952,7.81687499998952,0.00000000000000
2025-03-27 09:41:10,0.19515306122449,8.85068599999067,8.85068599999067,0.00000000000000
2025-03-27 09:41:11,0.12311557788945,6.58469899999909,6.58469899999909,0.00000000000000
2025-03-27 09:41:12,0.11823899371069,6.56736600000295,6.56736600000295,0.00000000000000
2025-03-27 09:41:13,0.12421580928482,6.53190500001074,6.53190500001074,0.00000000000000
2025-03-27 09:41:14,0.14375788146280,6.75443799997447,6.75443799997447,0.00000000000000
2025-03-27 09:41:15,0.12688442211055,6.59806699998444,6.59806699998444,0.00000000000000
2025-03-27 09:41:16,0.11055276381910,6.39518600000883,6.39518600000883,0.00000000000000
2025-03-27 09:41:17,0.12720403022670,6.63725100000738,6.63725100000738,0.00000000000000
2025-03-27 09:41:18,0.20775969962453,7.00901500001783,7.00901500001783,0.00000000000000
2025-03-27 09:41:19,0.17189460476788,6.76664600000367,6.76664600000367,0.00000000000000
2025-03-27 09:41:20,0.13081761006289,6.61936699997750,6.61936699997750,0.00000000000000
2025-03-27 09:41:21,0.11934673366834,6.51750000001630,6.51750000001630,0.00000000000000
2025-03-27 09:41:22,0.11934673366834,6.51432699998259,6.51432699998259,0.00000000000000
2025-03-27 09:41:23,0.12060301507538,6.58317399999942,6.58317399999942,0.00000000000000
2025-03-27 09:41:24,0.11180904522613,6.42063800001051,6.42063800001051,0.00000000000000
2025-03-27 09:41:25,0.11306532663317,6.45646600000327,6.45646600000327,0.00000000000000
2025-03-27 09:41:26,0.12830188679245,6.65946799999801,6.65946799999801,0.00000000000000
2025-03-27 09:41:27,0.12594458438287,6.59556399998837,6.59556399998837,0.00000000000000
2025-03-27 09:41:28,0.11306532663317,6.50395100002061,6.50395100002061,0.00000000000000
2025-03-27 09:41:29,0.12296110414053,6.56278799998108,6.56278799998108,0.00000000000000
2025-03-27 09:41:30,0.13081761006289,6.62461699999403,6.62461699999403,0.00000000000000
2025-03-27 09:41:31,0.11557788944724,6.47636299999431,6.47636299999431,0.00000000000000
2025-03-27 09:41:32,0.11683417085427,6.51090799999656,6.51090799999656,0.00000000000000
2025-03-27 09:41:33,0.12846347607053,6.68559100001585,6.68559100001585,0.00000000000000
2025-03-27 09:41:34,0.11712846347607,6.47880399998394,6.47880399998394,0.00000000000000
2025-03-27 09:41:35,0.11934673366834,6.51975899998797,6.51975899998797,0.00000000000000
2025-03-27 09:41:36,0.11949685534591,6.47215100002359,6.47215100002359,0.00000000000000
2025-03-27 09:41:37,0.11432160804020,6.45530599998892,6.45530599998892,0.00000000000000
2025-03-27 09:41:38,0.11417816813049,6.49479500000598,6.49479500000598,0.00000000000000
2025-03-27 09:41:39,0.13602015113350,6.74888500000816,6.74888500000816,0.00000000000000
2025-03-27 09:41:40,0.12846347607053,6.71470399998361,6.71470399998361,0.00000000000000
2025-03-27 09:41:41,0.12578616352201,6.63499300001422,6.63499300001422,0.00000000000000
2025-03-27 09:41:42,0.12814070351759,6.64048599998932,6.64048599998932,0.00000000000000
2025-03-27 09:41:43,0.12830188679245,6.66850100000738,6.66850100000738,0.00000000000000
2025-03-27 09:41:44,0.11180904522613,6.46830599999521,6.46830599999521,0.00000000000000
2025-03-27 09:41:45,0.12296110414053,6.56425300001865,6.56425300001865,0.00000000000000
2025-03-27 09:41:46,0.12594458438287,6.62486099998932,6.62486099998932,0.00000000000000
2025-03-27 09:41:47,0.11949685534591,6.51664600000367,6.51664600000367,0.00000000000000
2025-03-27 09:41:48,0.11919698870765,6.53404100000625,6.53404100000625,0.00000000000000
2025-03-27 09:41:49,0.11809045226131,6.47550800000317,6.47550800000317,0.00000000000000
2025-03-27 09:41:50,0.25814536340852,7.04746799997520,7.04746799997520,0.00000000000000
2025-03-27 09:41:51,0.12939698492462,6.63261200001580,6.63261200001580,0.00000000000000
2025-03-27 09:41:52,0.11809045226131,6.49150000000373,6.49150000000373,0.00000000000000
2025-03-27 09:41:53,0.11572327044025,6.52622800000245,6.52622800000245,0.00000000000000
2025-03-27 09:41:54,0.12939698492462,6.63810499999090,6.63810499999090,0.00000000000000
2025-03-27 09:41:55,0.12704402515723,6.57029499998316,6.57029499998316,0.00000000000000
2025-03-27 09:41:56,0.11180904522613,6.45371900001192,6.45371900001192,0.00000000000000
2025-03-27 09:41:57,0.12201257861635,6.56156699999701,6.56156699999701,0.00000000000000
2025-03-27 09:41:58,0.12452830188679,6.59294000000227,6.59294000000227,0.00000000000000
2025-03-27 09:41:59,0.11742424242424,6.59471000000485,6.59471000000485,0.00000000000000
2025-03-27 09:42:00,0.12327044025157,6.58964399999240,6.58964399999240,0.00000000000000
2025-03-27 09:42:01,0.11919698870765,6.48679900000570,6.48679900000570,0.00000000000000
2025-03-27 09:42:02,0.10440251572327,6.38871699999436,6.38871699999436,0.00000000000000
2025-03-27 09:42:03,0.12562814070352,6.58653100000811,6.58653100000811,0.00000000000000
2025-03-27 09:42:04,0.12939698492462,6.68009700000403,6.68009700000403,0.00000000000000
2025-03-27 09:42:05,0.11698113207547,6.51054200000362,6.51054200000362,0.00000000000000
2025-03-27 09:42:06,0.11572327044025,6.50321799999801,6.50321799999801,0.00000000000000
2025-03-27 09:42:07,0.12955974842767,6.68406499997946,6.68406499997946,0.00000000000000
2025-03-27 09:42:08,0.12075471698113,6.53361400001450,6.53361400001450,0.00000000000000
