Date,CPU Utilization,Total Power,CPU Power,GPU Power
2025-03-23 12:17:37,0.32360406091371,10.04086700000335,10.04086700000335,0.00000000000000
2025-03-23 12:17:38,0.34610472541507,10.59122000000207,10.59122000000207,0.00000000000000
2025-03-23 12:17:39,0.22137404580153,9.59683799999766,9.59683799999766,0.00000000000000
2025-03-23 12:17:40,0.22871664548920,9.61063199999626,9.61063199999626,0.00000000000000
2025-03-23 12:17:41,0.22871664548920,9.56998299999395,9.56998299999395,0.00000000000000
2025-03-23 12:17:42,0.25897435897436,9.68448500000522,9.68448500000522,0.00000000000000
2025-03-23 12:17:43,0.24936061381074,9.61130400000548,9.61130400000548,0.00000000000000
2025-03-23 12:17:44,0.25031766200762,9.54556899999443,9.54556899999443,0.00000000000000
2025-03-23 12:17:45,0.26530612244898,9.64176000001316,9.64176000001316,0.00000000000000
2025-03-23 12:17:46,0.24137931034483,9.45914300000004,9.45914300000004,0.00000000000000
2025-03-23 12:17:47,0.26020408163265,9.60172099999909,9.60172099999909,0.00000000000000
2025-03-23 12:17:48,0.24396442185515,9.41739499999676,9.41739499999676,0.00000000000000
2025-03-23 12:17:49,0.24808184143223,9.56552699999884,9.56552699999884,0.00000000000000
2025-03-23 12:17:50,0.24554707379135,9.44882799999323,9.44882799999323,0.00000000000000
2025-03-23 12:17:51,0.24362244897959,9.47080100000312,9.47080100000312,0.00000000000000
2025-03-23 12:17:52,0.23791348600509,9.47434099999373,9.47434099999373,0.00000000000000
2025-03-23 12:17:53,0.24010217113665,9.50430899999628,9.50430899999628,0.00000000000000
2025-03-23 12:17:54,0.27203065134100,9.73746300001221,9.73746300001221,0.00000000000000
2025-03-23 12:17:55,0.26751592356688,9.63779299998714,9.63779299998714,0.00000000000000
2025-03-23 12:17:56,0.24648786717752,9.49014899999020,9.49014899999020,0.00000000000000
2025-03-23 12:17:57,0.25159642401022,9.54343299999891,9.54343299999891,0.00000000000000
2025-03-23 12:17:58,0.23027989821883,9.67862600000808,9.67862600000808,0.00000000000000
2025-03-23 12:17:59,0.23155216284987,9.63468000000285,9.63468000000285,0.00000000000000
2025-03-23 12:18:00,0.23627075351213,9.50943600000755,9.50943600000755,0.00000000000000
2025-03-23 12:18:01,0.24168797953964,9.50351599999703,9.50351599999703,0.00000000000000
2025-03-23 12:18:02,0.23184713375796,9.40482199999678,9.40482199999678,0.00000000000000
2025-03-23 12:18:03,0.23252858958069,9.53421600000001,9.53421600000001,0.00000000000000
2025-03-23 12:18:04,0.24617346938776,9.76395300000149,9.76395300000149,0.00000000000000
2025-03-23 12:18:05,0.23724489795918,9.56418399998802,9.56418399998802,0.00000000000000
2025-03-23 12:18:06,0.39517153748412,10.17685400000482,10.17685400000482,0.00000000000000
2025-03-23 12:18:07,0.24393358876117,9.61228099999425,9.61228099999425,0.00000000000000
2025-03-23 12:18:08,0.24300254452926,9.56333000000450,9.56333000000450,0.00000000000000
2025-03-23 12:18:09,0.24936061381074,9.68607100000372,9.68607100000372,0.00000000000000
2025-03-23 12:18:10,0.24234693877551,9.59561799999210,9.59561799999210,0.00000000000000
2025-03-23 12:18:11,0.24331210191083,9.56906700000400,9.56906700000400,0.00000000000000
2025-03-23 12:18:12,0.23214285714286,9.49643499999365,9.49643499999365,0.00000000000000
2025-03-23 12:18:13,0.26147959183673,9.60818999999901,9.60818999999901,0.00000000000000
2025-03-23 12:18:14,0.24554707379135,9.46732199999678,9.46732199999678,0.00000000000000
2025-03-23 12:18:15,0.25959079283887,9.58176299999468,9.58176299999468,0.00000000000000
2025-03-23 12:18:16,0.23499361430396,9.40494400000898,9.40494400000898,0.00000000000000
2025-03-23 12:18:17,0.25415070242656,9.55429700000968,9.55429700000968,0.00000000000000
2025-03-23 12:18:18,0.24234693877551,9.44815699999162,9.44815699999162,0.00000000000000
2025-03-23 12:18:19,0.24455825864277,9.54355500001111,9.54355500001111,0.00000000000000
2025-03-23 12:18:20,0.23184713375796,9.39224899999681,9.39224899999681,0.00000000000000
2025-03-23 12:18:21,0.24427480916031,9.49027100000239,9.49027100000239,0.00000000000000
2025-03-23 12:18:22,0.24776500638570,9.55832599999849,9.55832599999849,0.00000000000000
2025-03-23 12:18:23,0.24904701397713,9.49204100000497,9.49204100000497,0.00000000000000
2025-03-23 12:18:24,0.33164556962025,9.94864399998914,9.94864399998914,0.00000000000000
2025-03-23 12:18:25,0.32909783989835,9.84537300000375,9.84537300000375,0.00000000000000
2025-03-23 12:18:26,0.24331210191083,9.51218299999891,9.51218299999891,0.00000000000000
2025-03-23 12:18:27,0.24393358876117,9.53433799999766,9.53433799999766,0.00000000000000
2025-03-23 12:18:28,0.23596938775510,9.50626199999533,9.50626199999533,0.00000000000000
2025-03-23 12:18:29,0.23694267515924,9.44327400000475,9.44327400000475,0.00000000000000
2025-03-23 12:18:30,0.24904214559387,9.57059299999673,9.57059299999673,0.00000000000000
2025-03-23 12:18:31,0.24010217113665,9.46872599999188,9.46872599999188,0.00000000000000
2025-03-23 12:18:32,0.25637755102041,9.60520000000542,9.60520000000542,0.00000000000000
2025-03-23 12:18:33,0.23047375160051,9.41300099999353,9.41300099999353,0.00000000000000
2025-03-23 12:18:34,0.26335877862595,9.63504699998884,9.63504699998884,0.00000000000000
2025-03-23 12:18:35,0.24904214559387,9.50613999999769,9.50613999999769,0.00000000000000
2025-03-23 12:18:36,0.24936386768448,9.48758500000986,9.48758500000986,0.00000000000000
2025-03-23 12:18:37,0.22860791826309,9.44602099999611,9.44602099999611,0.00000000000000
