timestamp,rx_bytes,tx_bytes,rx_rate_bps,tx_rate_bps
2025-04-09T03:15:14.682709,491142780,274948353,3847.0,3951.0
2025-04-09T03:15:15.684634,491142780,274948353,0.0,0.0
2025-04-09T03:15:16.686746,491142780,274948353,0.0,0.0
2025-04-09T03:15:17.689041,491154571,274955089,11791.0,6736.0
2025-04-09T03:15:18.690616,491154637,274955175,66.0,86.0
2025-04-09T03:15:19.692443,491154637,274955175,0.0,0.0
2025-04-09T03:15:20.694567,491158375,274958973,3738.0,3798.0
2025-04-09T03:15:21.696862,491158375,274958973,0.0,0.0
2025-04-09T03:15:22.699151,491158597,274959145,222.0,172.0
2025-04-09T03:15:23.701026,491162402,274963034,3805.0,3889.0
2025-04-09T03:15:24.703250,491162402,274963034,0.0,0.0
2025-04-09T03:15:25.704478,491162402,274963034,0.0,0.0
2025-04-09T03:15:26.706341,491166140,274966832,3738.0,3798.0
2025-04-09T03:15:27.707495,491166140,274966832,0.0,0.0
2025-04-09T03:15:28.709335,491166140,274966832,0.0,0.0
2025-04-09T03:15:29.710469,491169878,274970630,3738.0,3798.0
2025-04-09T03:15:30.711503,491184783,274987060,14905.0,16430.0
2025-04-09T03:15:31.712488,491185051,274987424,268.0,364.0
2025-04-09T03:15:32.713505,491188990,274991495,3939.0,4071.0
2025-04-09T03:15:33.714469,491189057,274991586,67.0,91.0
2025-04-09T03:15:34.715632,491189057,274991586,0.0,0.0
2025-04-09T03:15:35.716670,491193021,274995592,3964.0,4006.0
2025-04-09T03:15:36.718496,491193021,274995592,0.0,0.0
2025-04-09T03:15:37.720328,491193021,274995592,0.0,0.0
2025-04-09T03:15:38.722466,491196826,274999481,3805.0,3889.0
2025-04-09T03:15:39.724636,491196826,274999481,0.0,0.0
2025-04-09T03:15:40.726879,491196868,274999543,42.0,62.0
2025-04-09T03:15:41.728951,491200606,275003341,3738.0,3798.0
2025-04-09T03:15:42.731397,491200606,275003341,0.0,0.0
2025-04-09T03:15:43.733714,491200738,275003513,132.0,172.0
2025-04-09T03:15:44.736137,491204543,275007637,3805.0,4124.0
2025-04-09T03:15:45.738582,491270200,275013799,65657.0,6162.0
2025-04-09T03:15:46.741106,491270200,275014034,0.0,235.0
2025-04-09T03:15:47.743349,491281822,275026077,11622.0,12043.0
2025-04-09T03:15:48.745592,491281822,275026077,0.0,0.0
2025-04-09T03:15:49.748025,491281822,275026077,0.0,0.0
2025-04-09T03:15:50.750337,491303650,275060270,21828.0,34193.0
2025-04-09T03:15:51.752497,491304104,275060906,454.0,636.0
2025-04-09T03:15:52.754599,491304796,275061555,692.0,649.0
2025-04-09T03:15:53.755655,491308601,275065444,3805.0,3889.0
2025-04-09T03:15:54.757850,491308601,275065444,0.0,0.0
2025-04-09T03:15:55.759979,491308668,275065535,67.0,91.0
2025-04-09T03:15:56.762158,491312406,275069333,3738.0,3798.0
2025-04-09T03:15:57.763424,491312406,275069333,0.0,0.0
2025-04-09T03:15:58.764516,491312473,275069424,67.0,91.0
2025-04-09T03:15:59.765503,491316211,275073222,3738.0,3798.0
2025-04-09T03:16:00.766533,491317123,275073984,912.0,762.0
2025-04-09T03:16:01.767704,491317123,275073984,0.0,0.0
2025-04-09T03:16:02.769511,491320903,275077782,3780.0,3798.0
2025-04-09T03:16:03.770484,491321019,275077868,116.0,86.0
2025-04-09T03:16:04.771457,491321065,275077868,46.0,0.0
2025-04-09T03:16:05.773360,491324912,275081819,3847.0,3951.0
2025-04-09T03:16:06.775182,491331871,275081819,6959.0,0.0
2025-04-09T03:16:07.777184,491331917,275081819,46.0,0.0
2025-04-09T03:16:08.779056,491335655,275085699,3738.0,3880.0
2025-04-09T03:16:09.780907,491335755,275085699,100.0,0.0
2025-04-09T03:16:10.782501,491335755,275085699,0.0,0.0
2025-04-09T03:16:11.783437,491339749,275089774,3994.0,4075.0
2025-04-09T03:16:12.785235,491340091,275090229,342.0,455.0
2025-04-09T03:16:13.786515,491340160,275090320,69.0,91.0
2025-04-09T03:16:14.788330,491343967,275094209,3807.0,3889.0
2025-04-09T03:16:15.790155,491344036,275094300,69.0,91.0
2025-04-09T03:16:16.792008,491344036,275094300,0.0,0.0
2025-04-09T03:16:17.793847,491364414,275104228,20378.0,9928.0
