exec,label,timestamp,cpu
1024,listener,1744271972,67.6
1024,listener,1744271973,58.5
1024,listener,1744271974,45.6
1024,listener,1744271975,45.0
1024,listener,1744271976,43.3
1024,listener,1744271977,42.5
1024,listener,1744271978,41.6
1024,listener,1744271979,41.0
1024,listener,1744271981,40.4
1024,listener,1744271982,40.0
1024,listener,1744271983,39.7
1024,listener,1744271984,39.5
1024,listener,1744271985,39.1
1024,listener,1744271986,39.1
1024,listener,1744271987,38.8
1024,listener,1744271988,38.6
1024,listener,1744271989,38.4
1024,listener,1744271990,36.6
1024,listener,1744271991,36.3
1024,listener,1744271992,36.2
1024,listener,1744271993,36.2
1024,listener,1744271994,36.0
1024,listener,1744271995,36.2
1024,listener,1744271996,36.0
1024,listener,1744271997,35.5
1024,listener,1744271998,35.2
1024,listener,1744271999,34.8
1024,listener,1744272000,34.6
1024,listener,1744272001,34.6
1024,listener,1744272002,34.5
1024,listener,1744272003,34.5
1024,listener,1744272004,34.5
1024,listener,1744272005,34.4
1024,listener,1744272006,34.5
1024,listener,1744272007,34.5
1024,listener,1744272008,34.4
1024,listener,1744272009,34.3
1024,listener,1744272011,34.2
1024,listener,1744272012,34.2
1024,listener,1744272013,34.2
1024,listener,1744272014,34.2
1024,listener,1744272015,34.2
1024,listener,1744272016,34.3
1024,listener,1744272017,34.3
1024,listener,1744272018,34.3
1024,listener,1744272019,34.2
1024,listener,1744272020,34.3
1024,listener,1744272021,33.6
1024,listener,1744272022,33.6
1024,listener,1744272023,33.7
1024,listener,1744272024,33.6
1024,listener,1744272025,33.7
1024,listener,1744272026,33.7
1024,listener,1744272027,33.7
1024,listener,1744272028,33.7
1024,listener,1744272030,33.7
1024,listener,1744272031,33.7
1024,listener,1744272032,33.7
1024,listener,1744272033,33.7
1024,listener,1744272034,34.0
1024,listener,1744272035,34.0
1024,listener,1744272036,33.9
1024,listener,1744272037,33.8
1024,listener,1744272038,33.7
1024,listener,1744272039,33.8
1024,listener,1744272040,33.3
1024,listener,1744272041,33.3
1024,listener,1744272042,33.3
1024,listener,1744272043,33.3
1024,listener,1744272044,33.3
1024,listener,1744272045,33.3
1024,listener,1744272046,33.3
1024,listener,1744272047,33.3
1024,listener,1744272048,33.4
1024,listener,1744272050,33.4
1024,listener,1744272051,33.4
1024,listener,1744272052,33.4
1024,listener,1744272053,33.4
1024,listener,1744272054,33.4
1024,listener,1744272055,33.4
1024,listener,1744272056,33.4
1024,listener,1744272057,33.4
1024,listener,1744272058,33.4
1024,listener,1744272059,33.4
1024,listener,1744272060,33.1
1024,listener,1744272061,33.1
1024,listener,1744272062,33.1
1024,listener,1744272063,33.1
1024,listener,1744272064,33.1
1024,listener,1744272065,33.1
1024,listener,1744272066,33.2
1024,listener,1744272068,33.2
1024,listener,1744272069,33.2
1024,listener,1744272070,33.2
1024,listener,1744272071,33.2
1024,listener,1744272072,33.2
1024,listener,1744272073,33.2
1024,listener,1744272074,33.2
1024,listener,1744272075,33.3
1024,listener,1744272076,33.3
1024,listener,1744272077,33.1
1024,listener,1744272078,33.1
1024,listener,1744272079,33.1
1024,listener,1744272080,33.2
1024,listener,1744272081,33.2
1024,listener,1744272082,33.2
1024,listener,1744272083,33.2
1024,listener,1744272085,33.2
1024,listener,1744272086,33.3
1024,listener,1744272087,33.3
1024,listener,1744272088,33.3
1024,listener,1744272089,33.3
1024,listener,1744272090,33.2
1024,listener,1744272091,33.0
1024,listener,1744272092,32.7
1024,listener,1744272093,32.2
1024,listener,1744272094,31.9
1024,listener,1744272095,31.8
