exec,label,timestamp,cpu
564,talker,1744204212,29.0
564,talker,1744204212,23.6
564,talker,1744204213,20.0
564,talker,1744204214,17.5
564,talker,1744204215,15.6
564,talker,1744204216,14.2
564,talker,1744204217,13.0
564,talker,1744204218,12.1
564,talker,1744204219,11.3
564,talker,1744204220,10.6
564,talker,1744204221,10.0
564,talker,1744204222, 9.6
564,talker,1744204223, 9.1
564,talker,1744204224, 8.8
564,talker,1744204225, 8.4
564,talker,1744204226, 8.1
564,talker,1744204227, 7.8
564,talker,1744204228, 7.6
564,talker,1744204229, 7.3
564,talker,1744204230, 7.1
564,talker,1744204231, 7.0
564,talker,1744204232, 6.8
564,talker,1744204233, 6.7
564,talker,1744204234, 6.5
564,talker,1744204235, 6.3
564,talker,1744204236, 6.2
564,talker,1744204237, 6.1
564,talker,1744204238, 6.0
564,talker,1744204239, 5.9
564,talker,1744204240, 5.8
564,talker,1744204241, 5.7
564,talker,1744204242, 5.6
564,talker,1744204243, 5.5
564,talker,1744204244, 5.4
564,talker,1744204245, 5.4
564,talker,1744204246, 5.3
564,talker,1744204247, 5.3
564,talker,1744204248, 5.2
564,talker,1744204249, 5.1
564,talker,1744204250, 5.1
564,talker,1744204251, 5.1
564,talker,1744204253, 5.0
564,talker,1744204254, 5.0
564,talker,1744204254, 4.9
564,talker,1744204255, 4.8
564,talker,1744204256, 4.8
564,talker,1744204257, 4.8
564,talker,1744204258, 4.8
564,talker,1744204259, 4.7
564,talker,1744204260, 4.7
564,talker,1744204261, 4.6
564,talker,1744204262, 4.6
564,talker,1744204263, 4.6
564,talker,1744204264, 4.5
564,talker,1744204265, 4.5
564,talker,1744204266, 4.5
564,talker,1744204267, 4.4
564,talker,1744204268, 4.4
564,talker,1744204269, 4.4
564,talker,1744204270, 4.4
564,talker,1744204271, 4.3
564,talker,1744204272, 4.3
564,talker,1744204273, 4.3
564,talker,1744204274, 4.3
564,talker,1744204275, 4.2
564,talker,1744204276, 4.2
564,talker,1744204277, 4.2
564,talker,1744204278, 4.2
564,talker,1744204279, 4.1
564,talker,1744204280, 4.1
564,talker,1744204281, 4.1
564,talker,1744204282, 4.1
564,talker,1744204283, 4.1
564,talker,1744204284, 4.0
564,talker,1744204285, 4.0
564,talker,1744204286, 4.0
564,talker,1744204287, 4.0
564,talker,1744204288, 4.0
564,talker,1744204289, 4.0
564,talker,1744204290, 3.9
564,talker,1744204291, 3.9
564,talker,1744204292, 3.9
564,talker,1744204293, 3.9
564,talker,1744204294, 3.9
564,talker,1744204295, 3.8
564,talker,1744204296, 3.8
564,talker,1744204297, 3.8
564,talker,1744204298, 3.8
564,talker,1744204299, 3.8
564,talker,1744204300, 3.7
564,talker,1744204301, 3.7
564,talker,1744204302, 3.7
564,talker,1744204303, 3.7
564,talker,1744204304, 3.7
564,talker,1744204305, 3.7
564,talker,1744204306, 3.7
564,talker,1744204307, 3.7
564,talker,1744204308, 3.7
564,talker,1744204309, 3.6
564,talker,1744204310, 3.6
564,talker,1744204311, 3.6
564,talker,1744204312, 3.6
564,talker,1744204313, 3.6
564,talker,1744204314, 3.6
564,talker,1744204315, 3.6
564,talker,1744204316, 3.6
564,talker,1744204317, 3.6
564,talker,1744204318, 3.6
564,talker,1744204319, 3.6
564,talker,1744204320, 3.6
564,talker,1744204321, 3.5
564,talker,1744204322, 3.5
564,talker,1744204323, 3.5
564,talker,1744204324, 3.5
564,talker,1744204325, 3.5
564,talker,1744204326, 3.5
564,talker,1744204327, 3.5
564,talker,1744204328, 3.5
564,talker,1744204330,
564,talker,1744204331,
564,talker,1744204332,
564,talker,1744204333,
564,talker,1744204334,
564,talker,1744204335,
