exec,label,timestamp,cpu
1300,listener,1742752608,35.7
1300,listener,1742752609,28.8
1300,listener,1742752610,20.8
1300,listener,1742752611,18.3
1300,listener,1742752612,16.3
1300,listener,1742752614,14.8
1300,listener,1742752615,13.4
1300,listener,1742752616,12.4
1300,listener,1742752617,11.6
1300,listener,1742752618,10.9
1300,listener,1742752619,10.2
1300,listener,1742752620, 9.6
1300,listener,1742752621, 9.1
1300,listener,1742752622, 8.2
1300,listener,1742752624, 7.8
1300,listener,1742752625, 7.5
1300,listener,1742752626, 7.2
1300,listener,1742752627, 6.9
1300,listener,1742752628, 6.7
1300,listener,1742752629, 6.5
1300,listener,1742752630, 6.3
1300,listener,1742752631, 5.8
1300,listener,1742752633, 5.6
1300,listener,1742752634, 5.5
1300,listener,1742752635, 5.3
1300,listener,1742752636, 5.2
1300,listener,1742752637, 5.1
1300,listener,1742752638, 5.0
1300,listener,1742752639, 4.8
1300,listener,1742752640, 4.6
1300,listener,1742752642, 4.5
1300,listener,1742752643, 4.4
1300,listener,1742752644, 4.3
1300,listener,1742752645, 4.2
1300,listener,1742752646, 4.2
1300,listener,1742752647, 4.1
1300,listener,1742752648, 4.0
1300,listener,1742752649, 3.9
1300,listener,1742752650, 3.8
1300,listener,1742752652, 3.7
1300,listener,1742752653, 3.7
1300,listener,1742752654, 3.6
1300,listener,1742752655, 3.6
1300,listener,1742752656, 3.5
1300,listener,1742752657, 3.5
1300,listener,1742752658, 3.4
1300,listener,1742752659, 3.3
1300,listener,1742752661, 3.3
1300,listener,1742752662, 3.2
1300,listener,1742752663, 3.2
1300,listener,1742752664, 3.2
1300,listener,1742752665, 3.1
1300,listener,1742752666, 3.1
1300,listener,1742752667, 3.0
1300,listener,1742752668, 3.0
1300,listener,1742752670, 2.9
1300,listener,1742752671, 2.9
1300,listener,1742752672, 2.9
1300,listener,1742752673, 2.8
1300,listener,1742752674, 2.8
1300,listener,1742752675, 2.8
1300,listener,1742752676, 2.7
1300,listener,1742752677, 2.7
1300,listener,1742752679, 2.7
1300,listener,1742752680, 2.7
1300,listener,1742752681, 2.6
1300,listener,1742752682, 2.6
1300,listener,1742752683, 2.6
1300,listener,1742752684, 2.6
1300,listener,1742752685, 2.6
1300,listener,1742752686, 2.5
1300,listener,1742752687, 2.5
1300,listener,1742752689, 2.5
1300,listener,1742752690, 2.4
1300,listener,1742752691, 2.4
1300,listener,1742752692, 2.4
1300,listener,1742752693, 2.4
1300,listener,1742752694, 2.4
1300,listener,1742752695, 2.4
1300,listener,1742752696, 2.3
1300,listener,1742752698, 2.3
1300,listener,1742752699, 2.3
1300,listener,1742752700, 2.3
1300,listener,1742752701, 2.3
1300,listener,1742752702, 2.3
1300,listener,1742752703, 2.2
1300,listener,1742752704, 2.2
1300,listener,1742752705, 2.2
1300,listener,1742752706, 2.2
1300,listener,1742752707, 2.2
1300,listener,1742752709, 2.2
1300,listener,1742752710, 2.1
1300,listener,1742752711, 2.1
1300,listener,1742752712, 2.1
1300,listener,1742752713, 2.1
1300,listener,1742752714, 2.1
1300,listener,1742752715, 2.1
1300,listener,1742752716, 2.1
1300,listener,1742752717, 2.0
1300,listener,1742752719, 2.0
1300,listener,1742752720, 2.0
1300,listener,1742752721, 2.0
1300,listener,1742752722, 2.0
1300,listener,1742752723, 2.0
1300,listener,1742752724, 2.0
1300,listener,1742752725, 2.0
1300,listener,1742752726, 2.0
1300,listener,1742752727, 1.9
1300,listener,1742752729, 1.9
1300,listener,1742752730, 1.9
1300,listener,1742752731,
